i,t,s,zd_hol
7,16,59,0.0
7,16,60,0.0
7,16,61,0.0
7,16,62,0.0
7,16,63,0.0
7,16,64,0.0
7,16,65,0.0
7,16,66,0.0
7,16,67,0.0
7,16,68,0.0
7,16,69,0.0
7,16,70,0.0
7,16,71,0.0
7,16,72,0.0
7,16,73,0.0
7,16,74,0.0
7,16,75,0.0
7,16,76,100.0
7,16,77,0.0
7,16,78,0.0
7,16,79,0.0
7,16,80,0.0
7,16,81,0.0
7,16,82,0.0
7,16,83,0.0
7,16,84,0.0
7,16,85,0.0
7,16,86,0.0
7,16,87,0.0
7,16,88,0.0
7,16,89,0.0
7,16,90,0.0
7,16,91,0.0
7,16,92,0.0
7,16,93,0.0
7,16,94,0.0
7,16,95,0.0
7,16,96,0.0
7,16,97,0.0
7,16,98,0.0
7,16,99,0.0
7,16,100,0.0
7,16,101,0.0
7,16,102,0.0
7,16,103,0.0
7,16,104,0.0
7,16,105,0.0
7,16,106,100.0
7,16,107,100.0
7,16,108,0.0
7,16,109,0.0
7,16,110,0.0
7,16,111,0.0
7,16,112,0.0
7,16,113,0.0
7,16,114,0.0
7,16,115,0.0
7,16,116,0.0
7,16,117,0.0
7,16,118,0.0
7,16,119,0.0
7,16,120,0.0
7,16,121,0.0
7,16,122,0.0
7,16,123,0.0
7,16,124,0.0
7,16,125,0.0
7,16,126,0.0
7,16,127,0.0
7,16,128,0.0
7,16,129,0.0
7,16,130,0.0
7,16,131,0.0
7,16,132,0.0
7,16,133,0.0
7,16,134,0.0
7,16,135,0.0
7,16,136,0.0
7,16,137,0.0
7,16,138,0.0
7,16,139,0.0
7,16,140,0.0
7,16,141,0.0
7,16,142,0.0
7,16,143,0.0
7,16,144,0.0
7,16,145,0.0
7,16,146,0.0
7,16,147,100.0
7,16,148,0.0
7,16,149,0.0
7,16,150,0.0
7,16,151,0.0
7,16,152,0.0
7,16,153,0.0
7,16,154,0.0
7,16,155,0.0
7,16,156,0.0
7,16,157,0.0
7,16,158,0.0
7,16,159,0.0
7,16,160,0.0
7,16,161,0.0
7,16,162,0.0
7,16,163,0.0
7,16,164,0.0
7,16,165,0.0
7,16,166,0.0
7,16,167,0.0
7,16,168,0.0
7,16,169,0.0
7,16,170,0.0
7,16,171,100.0
7,16,172,0.0
7,16,173,0.0
7,16,174,0.0
7,16,175,0.0
7,16,176,0.0
7,16,177,0.0
7,16,178,0.0
7,16,179,0.0
7,16,180,0.0
7,16,181,0.0
7,16,182,0.0
7,16,183,0.0
7,16,184,0.0
7,16,185,0.0
7,16,186,0.0
7,16,187,0.0
7,16,188,0.0
7,16,189,0.0
7,16,190,0.0
7,16,191,0.0
7,16,192,0.0
7,16,193,0.0
7,16,194,0.0
7,16,195,0.0
7,16,196,0.0
7,16,197,0.0
7,16,198,0.0
7,16,199,0.0
7,17,0,32.0
7,17,1,0.0
7,17,2,0.0
7,17,3,0.0
7,17,4,100.0
7,17,5,100.0
7,17,6,0.0
7,17,7,100.0
7,17,8,0.0
7,17,9,0.0
7,17,10,100.0
7,17,11,0.0
7,17,12,0.0
7,17,13,100.0
7,17,14,0.0
7,17,15,100.0
7,17,16,100.0
7,17,17,0.0
7,17,18,100.0
7,17,19,100.0
7,17,20,100.0
7,17,21,100.0
7,17,22,100.0
7,17,23,100.0
7,17,24,0.0
7,17,25,100.0
7,17,26,100.0
7,17,27,0.0
7,17,28,100.0
7,17,29,100.0
7,17,30,76.0
7,17,31,0.0
7,17,32,100.0
7,17,33,100.0
7,17,34,0.0
7,17,35,0.0
7,17,36,100.0
7,17,37,0.0
7,17,38,100.0
7,17,39,100.0
7,17,40,95.0
7,17,41,0.0
7,17,42,100.0
7,17,43,0.0
7,17,44,0.0
7,17,45,100.0
7,17,46,100.0
7,17,47,100.0
7,17,48,0.0
7,17,49,0.0
7,17,50,100.0
7,17,51,0.0
7,17,52,100.0
7,17,53,0.0
7,17,54,100.0
7,17,55,0.0
7,17,56,100.0
7,17,57,0.0
7,17,58,100.0
7,17,59,0.0
7,17,60,100.0
7,17,61,0.0
7,17,62,0.0
7,17,63,100.0
7,17,64,0.0
7,17,65,0.0
7,17,66,0.0
7,17,67,0.0
7,17,68,0.0
7,17,69,100.0
7,17,70,100.0
7,17,71,100.0
7,17,72,100.0
7,17,73,0.0
7,17,74,100.0
7,17,75,100.0
7,17,76,0.0
7,17,77,0.0
7,17,78,0.0
7,17,79,0.0
7,17,80,100.0
7,17,81,100.0
7,17,82,100.0
7,17,83,0.0
7,17,84,100.0
7,17,85,0.0
7,17,86,0.0
7,17,87,0.0
7,17,88,100.0
7,17,89,0.0
7,17,90,8.0
7,17,91,100.0
7,17,92,100.0
7,17,93,100.0
7,17,94,0.0
7,17,95,100.0
7,17,96,28.0
7,17,97,0.0
7,17,98,100.0
7,17,99,100.0
7,17,100,100.0
7,17,101,0.0
7,17,102,100.0
7,17,103,0.0
7,17,104,100.0
7,17,105,100.0
7,17,106,0.0
7,17,107,0.0
7,17,108,100.0
7,17,109,100.0
7,17,110,0.0
7,17,111,100.0
7,17,112,0.0
7,17,113,100.0
7,17,114,100.0
7,17,115,100.0
7,17,116,0.0
7,17,117,0.0
7,17,118,100.0
7,17,119,0.0
7,17,120,0.0
7,17,121,0.0
7,17,122,0.0
7,17,123,0.0
7,17,124,100.0
7,17,125,100.0
7,17,126,0.0
7,17,127,100.0
7,17,128,100.0
7,17,129,0.0
7,17,130,100.0
7,17,131,0.0
7,17,132,0.0
7,17,133,100.0
7,17,134,100.0
7,17,135,100.0
7,17,136,100.0
7,17,137,100.0
7,17,138,100.0
7,17,139,0.0
7,17,140,100.0
7,17,141,92.0
7,17,142,100.0
7,17,143,0.0
7,17,144,100.0
7,17,145,0.0
7,17,146,100.0
7,17,147,0.0
7,17,148,77.0
7,17,149,100.0
7,17,150,0.0
7,17,151,100.0
7,17,152,0.0
7,17,153,100.0
7,17,154,95.0
7,17,155,100.0
7,17,156,100.0
7,17,157,0.0
7,17,158,100.0
7,17,159,100.0
7,17,160,94.0
7,17,161,44.0
7,17,162,0.0
7,17,163,100.0
7,17,164,100.0
7,17,165,0.0
7,17,166,0.0
7,17,167,96.0
7,17,168,0.0
7,17,169,0.0
7,17,170,0.0
7,17,171,0.0
7,17,172,100.0
7,17,173,0.0
7,17,174,3.0
7,17,175,100.0
7,17,176,0.0
7,17,177,100.0
7,17,178,100.0
7,17,179,0.0
7,17,180,0.0
7,17,181,0.0
7,17,182,0.0
7,17,183,0.0
7,17,184,100.0
7,17,185,0.0
7,17,186,0.0
7,17,187,100.0
7,17,188,100.0
7,17,189,100.0
7,17,190,100.0
7,17,191,0.0
7,17,192,100.0
7,17,193,100.0
7,17,194,100.0
7,17,195,100.0
7,17,196,100.0
7,17,197,100.0
7,17,198,100.0
7,17,199,0.0
7,18,0,0.0
7,18,1,0.0
7,18,2,83.0
7,18,3,0.0
7,18,4,0.0
7,18,5,0.0
7,18,6,0.0
7,18,7,0.0
7,18,8,100.0
7,18,9,0.0
7,18,10,0.0
7,18,11,100.0
7,18,12,100.0
7,18,13,0.0
7,18,14,100.0
7,18,15,0.0
7,18,16,0.0
7,18,17,0.0
7,18,18,0.0
7,18,19,0.0
7,18,20,0.0
7,18,21,0.0
7,18,22,0.0
7,18,23,0.0
7,18,24,100.0
7,18,25,0.0
7,18,26,0.0
7,18,27,100.0
7,18,28,0.0
7,18,29,0.0
7,18,30,0.0
7,18,31,100.0
7,18,32,0.0
7,18,33,0.0
7,18,34,100.0
7,18,35,100.0
7,18,36,0.0
7,18,37,100.0
7,18,38,0.0
7,18,39,0.0
7,18,40,0.0
7,18,41,100.0
7,18,42,0.0
7,18,43,100.0
7,18,44,0.0
7,18,45,0.0
7,18,46,0.0
7,18,47,0.0
7,18,48,100.0
7,18,49,100.0
7,18,50,0.0
7,18,51,0.0
7,18,52,0.0
7,18,53,0.0
7,18,54,0.0
7,18,55,100.0
7,18,56,0.0
7,18,57,100.0
7,18,58,0.0
7,18,59,100.0
7,18,60,0.0
7,18,61,100.0
7,18,62,100.0
7,18,63,0.0
7,18,64,100.0
7,18,65,0.0
7,18,66,57.0
7,18,67,100.0
7,18,68,0.0
7,18,69,0.0
7,18,70,0.0
7,18,71,0.0
7,18,72,0.0
7,18,73,100.0
7,18,74,0.0
7,18,75,0.0
7,18,76,0.0
7,18,77,0.0
7,18,78,0.0
7,18,79,100.0
7,18,80,0.0
7,18,81,0.0
7,18,82,0.0
7,18,83,100.0
7,18,84,0.0
7,18,85,92.0
7,18,86,0.0
7,18,87,100.0
7,18,88,0.0
7,18,89,100.0
7,18,90,0.0
7,18,91,0.0
7,18,92,0.0
7,18,93,0.0
7,18,94,100.0
7,18,95,0.0
7,18,96,0.0
7,18,97,0.0
7,18,98,0.0
7,18,99,0.0
7,18,100,0.0
7,18,101,0.0
7,18,102,0.0
7,18,103,0.0
7,18,104,0.0
7,18,105,0.0
7,18,106,0.0
7,18,107,95.0
7,18,108,0.0
7,18,109,0.0
7,18,110,100.0
7,18,111,0.0
7,18,112,0.0
7,18,113,0.0
7,18,114,0.0
7,18,115,0.0
7,18,116,0.0
7,18,117,0.0
7,18,118,0.0
7,18,119,0.0
7,18,120,0.0
7,18,121,100.0
7,18,122,100.0
7,18,123,100.0
7,18,124,0.0
7,18,125,0.0
7,18,126,100.0
7,18,127,0.0
7,18,128,0.0
7,18,129,0.0
7,18,130,0.0
7,18,131,0.0
7,18,132,100.0
7,18,133,0.0
7,18,134,0.0
7,18,135,0.0
7,18,136,0.0
7,18,137,0.0
7,18,138,0.0
7,18,139,100.0
7,18,140,0.0
7,18,141,0.0
7,18,142,0.0
7,18,143,0.0
7,18,144,0.0
7,18,145,100.0
7,18,146,0.0
7,18,147,100.0
7,18,148,0.0
7,18,149,0.0
7,18,150,0.0
7,18,151,0.0
7,18,152,0.0
7,18,153,0.0
7,18,154,0.0
7,18,155,0.0
7,18,156,0.0
7,18,157,100.0
7,18,158,0.0
7,18,159,0.0
7,18,160,0.0
7,18,161,0.0
7,18,162,100.0
7,18,163,0.0
7,18,164,0.0
7,18,165,100.0
7,18,166,100.0
7,18,167,0.0
7,18,168,0.0
7,18,169,100.0
7,18,170,100.0
7,18,171,0.0
7,18,172,0.0
7,18,173,100.0
7,18,174,0.0
7,18,175,0.0
7,18,176,100.0
7,18,177,0.0
7,18,178,0.0
7,18,179,0.0
7,18,180,0.0
7,18,181,100.0
7,18,182,0.0
7,18,183,0.0
7,18,184,0.0
7,18,185,0.0
7,18,186,0.0
7,18,187,0.0
7,18,188,0.0
7,18,189,0.0
7,18,190,0.0
7,18,191,0.0
7,18,192,0.0
7,18,193,0.0
7,18,194,0.0
7,18,195,0.0
7,18,196,0.0
7,18,197,0.0
7,18,198,0.0
7,18,199,0.0
7,19,0,0.0
7,19,1,0.0
7,19,2,17.0
7,19,3,100.0
7,19,4,0.0
7,19,5,30.0
7,19,6,0.0
7,19,7,87.0
7,19,8,0.0
7,19,9,39.0
7,19,10,0.0
7,19,11,0.0
7,19,12,0.0
7,19,13,0.0
7,19,14,0.0
7,19,15,0.0
7,19,16,0.0
7,19,17,0.0
7,19,18,0.0
7,19,19,0.0
7,19,20,0.0
7,19,21,0.0
7,19,22,0.0
7,19,23,0.0
7,19,24,0.0
7,19,25,0.0
7,19,26,23.0
7,19,27,0.0
7,19,28,0.0
7,19,29,0.0
7,19,30,35.0
7,19,31,0.0
7,19,32,0.0
7,19,33,0.0
7,19,34,0.0
7,19,35,0.0
7,19,36,0.0
7,19,37,0.0
7,19,38,0.0
7,19,39,100.0
7,19,40,94.0
7,19,41,0.0
7,19,42,0.0
7,19,43,0.0
7,19,44,0.0
7,19,45,0.0
7,19,46,0.0
7,19,47,25.0
7,19,48,0.0
7,19,49,0.0
7,19,50,0.0
7,19,51,8.0
7,19,52,0.0
7,19,53,0.0
7,19,54,0.0
7,19,55,0.0
7,19,56,0.0
7,19,57,0.0
7,19,58,0.0
7,19,59,0.0
7,19,60,0.0
7,19,61,0.0
7,19,62,0.0
7,19,63,0.0
7,19,64,0.0
7,19,65,0.0
7,19,66,43.0
7,19,67,0.0
7,19,68,100.0
7,19,69,100.0
7,19,70,0.0
7,19,71,0.0
7,19,72,0.0
7,19,73,0.0
7,19,74,0.0
7,19,75,100.0
7,19,76,100.0
7,19,77,86.0
7,19,78,95.0
7,19,79,0.0
7,19,80,0.0
7,19,81,41.0
7,19,82,0.0
7,19,83,0.0
7,19,84,0.0
7,19,85,0.0
7,19,86,0.0
7,19,87,0.0
7,19,88,0.0
7,19,89,0.0
7,19,90,0.0
7,19,91,84.0
7,19,92,0.0
7,19,93,0.0
7,19,94,0.0
7,19,95,0.0
7,19,96,42.0
7,19,97,100.0
7,19,98,0.0
7,19,99,0.0
7,19,100,0.0
7,19,101,0.0
7,19,102,0.0
7,19,103,0.0
7,19,104,100.0
7,19,105,26.0
7,19,106,100.0
7,19,107,0.0
7,19,108,100.0
7,19,109,0.0
7,19,110,0.0
7,19,111,85.0
7,19,112,100.0
7,19,113,100.0
7,19,114,0.0
7,19,115,100.0
7,19,116,100.0
7,19,117,81.0
7,19,118,0.0
7,19,119,0.0
7,19,120,0.0
7,19,121,0.0
7,19,122,0.0
7,19,123,0.0
7,19,124,0.0
7,19,125,0.0
7,19,126,0.0
7,19,127,0.0
7,19,128,0.0
7,19,129,0.0
7,19,130,0.0
7,19,131,100.0
7,19,132,0.0
7,19,133,0.0
7,19,134,0.0
7,19,135,91.0
7,19,136,54.0
7,19,137,0.0
7,19,138,100.0
7,19,139,0.0
7,19,140,0.0
7,19,141,100.0
7,19,142,0.0
7,19,143,0.0
7,19,144,0.0
7,19,145,0.0
7,19,146,0.0
7,19,147,0.0
7,19,148,100.0
7,19,149,100.0
7,19,150,0.0
7,19,151,0.0
7,19,152,0.0
7,19,153,0.0
7,19,154,0.0
7,19,155,78.0
7,19,156,0.0
7,19,157,0.0
7,19,158,48.0
7,19,159,0.0
7,19,160,0.0
7,19,161,77.0
7,19,162,0.0
7,19,163,0.0
7,19,164,57.0
7,19,165,0.0
7,19,166,0.0
7,19,167,0.0
7,19,168,0.0
7,19,169,0.0
7,19,170,0.0
7,19,171,89.0
7,19,172,0.0
7,19,173,0.0
7,19,174,0.0
7,19,175,0.0
7,19,176,0.0
7,19,177,100.0
7,19,178,0.0
7,19,179,0.0
7,19,180,0.0
7,19,181,0.0
7,19,182,0.0
7,19,183,0.0
7,19,184,0.0
7,19,185,0.0
7,19,186,0.0
7,19,187,0.0
7,19,188,100.0
7,19,189,0.0
7,19,190,100.0
7,19,191,0.0
7,19,192,0.0
7,19,193,0.0
7,19,194,0.0
7,19,195,0.0
7,19,196,0.0
7,19,197,0.0
7,19,198,0.0
7,19,199,0.0
7,20,0,0.0
7,20,1,2.0
7,20,2,0.0
7,20,3,0.0
7,20,4,100.0
7,20,5,0.0
7,20,6,0.0
7,20,7,0.0
7,20,8,0.0
7,20,9,61.0
7,20,10,0.0
7,20,11,0.0
7,20,12,0.0
7,20,13,99.0
7,20,14,0.0
7,20,15,55.0
7,20,16,100.0
7,20,17,95.0
7,20,18,100.0
7,20,19,0.0
7,20,20,2.0
7,20,21,40.0
7,20,22,6.0
7,20,23,0.0
7,20,24,0.0
7,20,25,0.0
7,20,26,0.0
7,20,27,22.0
7,20,28,0.0
7,20,29,0.0
7,20,30,0.0
7,20,31,0.0
7,20,32,0.0
7,20,33,100.0
7,20,34,0.0
7,20,35,0.0
7,20,36,0.0
7,20,37,0.0
7,20,38,0.0
7,20,39,0.0
7,20,40,0.0
7,20,41,0.0
7,20,42,13.0
7,20,43,2.0
7,20,44,0.0
7,20,45,0.0
7,20,46,0.0
7,20,47,75.0
7,20,48,0.0
7,20,49,0.0
7,20,50,100.0
7,20,51,92.0
7,20,52,0.0
7,20,53,0.0
7,20,54,0.0
7,20,55,0.0
7,20,56,2.0
7,20,57,6.0
7,20,58,0.0
7,20,59,0.0
7,20,60,100.0
7,20,61,4.0
7,20,62,0.0
7,20,63,0.0
7,20,64,68.0
7,20,65,0.0
7,20,66,0.0
7,20,67,9.0
7,20,68,0.0
7,20,69,0.0
7,20,70,0.0
7,20,71,100.0
7,20,72,0.0
7,20,73,86.0
7,20,74,0.0
7,20,75,0.0
7,20,76,0.0
7,20,77,0.0
7,20,78,5.0
7,20,79,0.0
7,20,80,0.0
7,20,81,0.0
7,20,82,0.0
7,20,83,0.0
7,20,84,0.0
7,20,85,0.0
7,20,86,0.0
7,20,87,0.0
7,20,88,62.0
7,20,89,0.0
7,20,90,0.0
7,20,91,0.0
7,20,92,83.0
7,20,93,0.0
7,20,94,0.0
7,20,95,0.0
7,20,96,0.0
7,20,97,0.0
7,20,98,0.0
7,20,99,100.0
7,20,100,0.0
7,20,101,100.0
7,20,102,0.0
7,20,103,100.0
7,20,104,0.0
7,20,105,0.0
7,20,106,0.0
7,20,107,5.0
7,20,108,0.0
7,20,109,0.0
7,20,110,0.0
7,20,111,3.0
7,20,112,0.0
7,20,113,0.0
7,20,114,0.0
7,20,115,0.0
7,20,116,0.0
7,20,117,19.0
7,20,118,0.0
7,20,119,100.0
7,20,120,0.0
7,20,121,0.0
7,20,122,0.0
7,20,123,0.0
7,20,124,0.0
7,20,125,0.0
7,20,126,0.0
7,20,127,0.0
7,20,128,0.0
7,20,129,0.0
7,20,130,0.0
7,20,131,0.0
7,20,132,0.0
7,20,133,100.0
7,20,134,11.0
7,20,135,0.0
7,20,136,0.0
7,20,137,0.0
7,20,138,0.0
7,20,139,6.0
7,20,140,0.0
7,20,141,0.0
7,20,142,0.0
7,20,143,100.0
7,20,144,0.0
7,20,145,0.0
7,20,146,0.0
7,20,147,0.0
7,20,148,0.0
7,20,149,0.0
7,20,150,0.0
7,20,151,0.0
7,20,152,0.0
7,20,153,0.0
7,20,154,0.0
7,20,155,7.0
7,20,156,7.0
7,20,157,0.0
7,20,158,5.0
7,20,159,0.0
7,20,160,0.0
7,20,161,0.0
7,20,162,0.0
7,20,163,1.0
7,20,164,0.0
7,20,165,0.0
7,20,166,0.0
7,20,167,0.0
7,20,168,0.0
7,20,169,0.0
7,20,170,31.0
7,20,171,11.0
7,20,172,0.0
7,20,173,0.0
7,20,174,0.0
7,20,175,0.0
7,20,176,0.0
7,20,177,0.0
7,20,178,0.0
7,20,179,100.0
7,20,180,6.0
7,20,181,2.0
7,20,182,93.0
7,20,183,0.0
7,20,184,0.0
7,20,185,100.0
7,20,186,0.0
7,20,187,0.0
7,20,188,0.0
7,20,189,100.0
7,20,190,0.0
7,20,191,0.0
7,20,192,0.0
7,20,193,0.0
7,20,194,100.0
7,20,195,0.0
7,20,196,0.0
7,20,197,0.0
7,20,198,27.0
7,20,199,0.0
7,21,0,0.0
7,21,1,0.0
7,21,2,0.0
7,21,3,0.0
7,21,4,0.0
7,21,5,0.0
7,21,6,12.0
7,21,7,13.0
7,21,8,100.0
7,21,9,0.0
7,21,10,13.0
7,21,11,4.0
7,21,12,100.0
7,21,13,1.0
7,21,14,0.0
7,21,15,0.0
7,21,16,0.0
7,21,17,5.0
7,21,18,0.0
7,21,19,3.0
7,21,20,0.0
7,21,21,0.0
7,21,22,0.0
7,21,23,0.0
7,21,24,100.0
7,21,25,0.0
7,21,26,0.0
7,21,27,0.0
7,21,28,0.0
7,21,29,0.0
7,21,30,0.0
7,21,31,27.0
7,21,32,0.0
7,21,33,0.0
7,21,34,0.0
7,21,35,0.0
7,21,36,0.0
7,21,37,0.0
7,21,38,0.0
7,21,39,2.0
7,21,40,6.0
7,21,41,0.0
7,21,42,87.0
7,21,43,0.0
7,21,44,20.0
7,21,45,0.0
7,21,46,43.0
7,21,47,0.0
7,21,48,0.0
7,21,49,0.0
7,21,50,0.0
7,21,51,0.0
7,21,52,16.0
7,21,53,0.0
7,21,54,0.0
7,21,55,0.0
7,21,56,0.0
7,21,57,0.0
7,21,58,0.0
7,21,59,3.0
7,21,60,0.0
7,21,61,0.0
7,21,62,0.0
7,21,63,0.0
7,21,64,0.0
7,21,65,100.0
7,21,66,0.0
7,21,67,1.0
7,21,68,0.0
7,21,69,0.0
7,21,70,0.0
7,21,71,0.0
7,21,72,0.0
7,21,73,11.0
7,21,74,28.0
7,21,75,0.0
7,21,76,0.0
7,21,77,0.0
7,21,78,0.0
7,21,79,0.0
7,21,80,0.0
7,21,81,0.0
7,21,82,0.0
7,21,83,0.0
7,21,84,0.0
7,21,85,3.0
7,21,86,0.0
7,21,87,0.0
7,21,88,0.0
7,21,89,0.0
7,21,90,0.0
7,21,91,0.0
7,21,92,0.0
7,21,93,0.0
7,21,94,0.0
7,21,95,0.0
7,21,96,0.0
7,21,97,0.0
7,21,98,0.0
7,21,99,0.0
7,21,100,51.0
7,21,101,0.0
7,21,102,0.0
7,21,103,0.0
7,21,104,0.0
7,21,105,100.0
7,21,106,0.0
7,21,107,0.0
7,21,108,0.0
7,21,109,0.0
7,21,110,0.0
7,21,111,12.0
7,21,112,0.0
7,21,113,6.0
7,21,114,0.0
7,21,115,0.0
7,21,116,3.0
7,21,117,0.0
7,21,118,67.0
7,21,119,0.0
7,21,120,0.0
7,21,121,0.0
7,21,122,0.0
7,21,123,0.0
7,21,124,26.0
7,21,125,100.0
7,21,126,100.0
7,21,127,0.0
7,21,128,0.0
7,21,129,0.0
7,21,130,0.0
7,21,131,0.0
7,21,132,0.0
7,21,133,0.0
7,21,134,89.0
7,21,135,39.0
7,21,136,2.0
7,21,137,100.0
7,21,138,11.0
7,21,139,0.0
7,21,140,0.0
7,21,141,0.0
7,21,142,0.0
7,21,143,0.0
7,21,144,0.0
7,21,145,0.0
7,21,146,0.0
7,21,147,25.0
7,21,148,0.0
7,21,149,0.0
7,21,150,0.0
7,21,151,2.0
7,21,152,0.0
7,21,153,5.0
7,21,154,0.0
7,21,155,15.0
7,21,156,0.0
7,21,157,2.0
7,21,158,0.0
7,21,159,0.0
7,21,160,0.0
7,21,161,0.0
7,21,162,0.0
7,21,163,99.0
7,21,164,0.0
7,21,165,0.0
7,21,166,0.0
7,21,167,0.0
7,21,168,3.0
7,21,169,41.0
7,21,170,0.0
7,21,171,0.0
7,21,172,7.0
7,21,173,0.0
7,21,174,1.0
7,21,175,0.0
7,21,176,0.0
7,21,177,6.0
7,21,178,3.0
7,21,179,0.0
7,21,180,94.0
7,21,181,0.0
7,21,182,7.0
7,21,183,100.0
7,21,184,5.0
7,21,185,0.0
7,21,186,0.0
7,21,187,0.0
7,21,188,2.0
7,21,189,0.0
7,21,190,1.0
7,21,191,0.0
7,21,192,0.0
7,21,193,0.0
7,21,194,0.0
7,21,195,0.0
7,21,196,0.0
7,21,197,0.0
7,21,198,8.0
7,21,199,100.0
7,22,0,0.0
7,22,1,0.0
7,22,2,6.0
7,22,3,0.0
7,22,4,2.0
7,22,5,70.0
7,22,6,0.0
7,22,7,0.0
7,22,8,0.0
7,22,9,0.0
7,22,10,0.0
7,22,11,0.0
7,22,12,0.0
7,22,13,0.0
7,22,14,100.0
7,22,15,0.0
7,22,16,0.0
7,22,17,0.0
7,22,18,0.0
7,22,19,0.0
7,22,20,0.0
7,22,21,0.0
7,22,22,0.0
7,22,23,0.0
7,22,24,0.0
7,22,25,74.0
7,22,26,0.0
7,22,27,0.0
7,22,28,0.0
7,22,29,0.0
7,22,30,0.0
7,22,31,0.0
7,22,32,0.0
7,22,33,0.0
7,22,34,0.0
7,22,35,0.0
7,22,36,0.0
7,22,37,1.0
7,22,38,0.0
7,22,39,0.0
7,22,40,0.0
7,22,41,0.0
7,22,42,0.0
7,22,43,0.0
7,22,44,0.0
7,22,45,36.0
7,22,46,0.0
7,22,47,0.0
7,22,48,43.0
7,22,49,0.0
7,22,50,0.0
7,22,51,0.0
7,22,52,0.0
7,22,53,0.0
7,22,54,0.0
7,22,55,0.0
7,22,56,1.0
7,22,57,0.0
7,22,58,0.0
7,22,59,0.0
7,22,60,0.0
7,22,61,0.0
7,22,62,0.0
7,22,63,0.0
7,22,64,0.0
7,22,65,0.0
7,22,66,0.0
7,22,67,0.0
7,22,68,0.0
7,22,69,0.0
7,22,70,0.0
7,22,71,0.0
7,22,72,100.0
7,22,73,0.0
7,22,74,0.0
7,22,75,0.0
7,22,76,0.0
7,22,77,1.0
7,22,78,0.0
7,22,79,0.0
7,22,80,0.0
7,22,81,66.0
7,22,82,13.0
7,22,83,0.0
7,22,84,0.0
7,22,85,0.0
7,22,86,0.0
7,22,87,0.0
7,22,88,0.0
7,22,89,0.0
7,22,90,0.0
7,22,91,0.0
7,22,92,0.0
7,22,93,0.0
7,22,94,0.0
7,22,95,0.0
7,22,96,0.0
7,22,97,3.0
7,22,98,0.0
7,22,99,0.0
7,22,100,0.0
7,22,101,0.0
7,22,102,37.0
7,22,103,0.0
7,22,104,5.0
7,22,105,0.0
7,22,106,0.0
7,22,107,0.0
7,22,108,0.0
7,22,109,0.0
7,22,110,0.0
7,22,111,0.0
7,22,112,0.0
7,22,113,0.0
7,22,114,0.0
7,22,115,0.0
7,22,116,0.0
7,22,117,0.0
7,22,118,0.0
7,22,119,0.0
7,22,120,0.0
7,22,121,0.0
7,22,122,0.0
7,22,123,0.0
7,22,124,0.0
7,22,125,0.0
7,22,126,0.0
7,22,127,0.0
7,22,128,100.0
7,22,129,12.0
7,22,130,0.0
7,22,131,0.0
7,22,132,0.0
7,22,133,0.0
7,22,134,0.0
7,22,135,0.0
7,22,136,0.0
7,22,137,0.0
7,22,138,0.0
7,22,139,0.0
7,22,140,15.0
7,22,141,0.0
7,22,142,0.0
7,22,143,0.0
7,22,144,0.0
7,22,145,0.0
7,22,146,0.0
7,22,147,0.0
7,22,148,0.0
7,22,149,0.0
7,22,150,26.0
7,22,151,0.0
7,22,152,0.0
7,22,153,0.0
7,22,154,20.0
7,22,155,0.0
7,22,156,100.0
7,22,157,0.0
7,22,158,62.0
7,22,159,0.0
7,22,160,0.0
7,22,161,0.0
7,22,162,0.0
7,22,163,0.0
7,22,164,0.0
7,22,165,100.0
7,22,166,65.0
7,22,167,0.0
7,22,168,0.0
7,22,169,0.0
7,22,170,0.0
7,22,171,0.0
7,22,172,0.0
7,22,173,0.0
7,22,174,0.0
7,22,175,0.0
7,22,176,38.0
7,22,177,0.0
7,22,178,0.0
7,22,179,0.0
7,22,180,0.0
7,22,181,0.0
7,22,182,0.0
7,22,183,0.0
7,22,184,0.0
7,22,185,0.0
7,22,186,14.0
7,22,187,0.0
7,22,188,15.0
7,22,189,0.0
7,22,190,0.0
7,22,191,0.0
7,22,192,8.0
7,22,193,0.0
7,22,194,0.0
7,22,195,0.0
7,22,196,0.0
7,22,197,0.0
7,22,198,0.0
7,22,199,0.0
7,23,0,0.0
7,23,1,0.0
7,23,2,0.0
7,23,3,0.0
7,23,4,0.0
7,23,5,0.0
7,23,6,0.0
7,23,7,0.0
7,23,8,0.0
7,23,9,0.0
7,23,10,0.0
7,23,11,0.0
7,23,12,0.0
7,23,13,0.0
7,23,14,0.0
7,23,15,0.0
7,23,16,0.0
7,23,17,0.0
7,23,18,0.0
7,23,19,0.0
7,23,20,0.0
7,23,21,0.0
7,23,22,0.0
7,23,23,23.0
7,23,24,0.0
7,23,25,0.0
7,23,26,0.0
7,23,27,0.0
7,23,28,1.0
7,23,29,0.0
7,23,30,0.0
7,23,31,0.0
7,23,32,0.0
7,23,33,0.0
7,23,34,0.0
7,23,35,0.0
7,23,36,0.0
7,23,37,0.0
7,23,38,0.0
7,23,39,0.0
7,23,40,0.0
7,23,41,0.0
7,23,42,0.0
7,23,43,0.0
7,23,44,0.0
7,23,45,0.0
7,23,46,0.0
7,23,47,0.0
7,23,48,0.0
7,23,49,0.0
7,23,50,0.0
7,23,51,0.0
7,23,52,0.0
7,23,53,0.0
7,23,54,3.0
7,23,55,0.0
7,23,56,0.0
