"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/18/2022 18:20:00","N.Y.C.",61761,143.00,6.95,-69.87
"07/18/2022 18:20:00","NORTH",61755,63.73,-2.45,0.00
"07/18/2022 18:20:00","NPX",61845,102.71,3.97,-32.56
"07/18/2022 18:20:00","O H",61846,64.79,-1.39,0.00
"07/18/2022 18:20:00","PJM",61847,118.07,3.18,-48.72
"07/18/2022 18:20:00","WEST",61752,66.38,0.20,0.00
"07/18/2022 18:25:00","CAPITL",61757,88.53,5.90,-17.12
"07/18/2022 18:25:00","CENTRL",61754,67.07,1.57,0.00
"07/18/2022 18:25:00","DUNWOD",61760,146.78,6.75,-74.52
"07/18/2022 18:25:00","GENESE",61753,66.42,0.92,0.00
"07/18/2022 18:25:00","H Q",61844,63.35,-2.16,0.00
"07/18/2022 18:25:00","HUD VL",61758,116.08,5.90,-44.67
"07/18/2022 18:25:00","LONGIL",61762,146.75,7.53,-73.72
"07/18/2022 18:25:00","MHK VL",61756,68.58,3.08,0.00
"07/18/2022 18:25:00","MILLWD",61759,136.64,6.35,-64.78
"07/18/2022 18:25:00","N.Y.C.",61761,146.58,7.14,-73.93
"07/18/2022 18:25:00","NORTH",61755,63.08,-2.42,0.00
"07/18/2022 18:25:00","NPX",61845,106.02,4.00,-36.52
"07/18/2022 18:25:00","O H",61846,63.74,-1.77,0.00
"07/18/2022 18:25:00","PJM",61847,119.51,3.08,-50.92
"07/18/2022 18:25:00","WEST",61752,65.31,-0.20,0.00
"07/18/2022 18:30:00","CAPITL",61757,94.44,5.61,-26.53
"07/18/2022 18:30:00","CENTRL",61754,63.67,1.37,0.00
"07/18/2022 18:30:00","DUNWOD",61760,191.25,6.42,-122.53
"07/18/2022 18:30:00","GENESE",61753,63.05,0.75,0.00
"07/18/2022 18:30:00","H Q",61844,60.31,-2.00,0.00
"07/18/2022 18:30:00","HUD VL",61758,142.88,5.67,-74.91
"07/18/2022 18:30:00","LONGIL",61762,190.60,7.10,-121.19
"07/18/2022 18:30:00","MHK VL",61756,65.23,2.93,0.00
"07/18/2022 18:30:00","MILLWD",61759,174.92,6.11,-106.51
"07/18/2022 18:30:00","N.Y.C.",61761,190.64,6.79,-121.54
"07/18/2022 18:30:00","NORTH",61755,60.00,-2.30,0.00
"07/18/2022 18:30:00","NPX",61845,124.88,3.86,-58.71
"07/18/2022 18:30:00","O H",61846,60.50,-1.81,0.00
"07/18/2022 18:30:00","PJM",61847,149.29,2.87,-84.12
"07/18/2022 18:30:00","WEST",61752,61.93,-0.37,0.00
"07/18/2022 18:35:00","CAPITL",61757,86.01,5.64,-18.39
"07/18/2022 18:35:00","CENTRL",61754,63.35,1.36,0.00
"07/18/2022 18:35:00","DUNWOD",61760,162.17,6.33,-93.85
"07/18/2022 18:35:00","GENESE",61753,62.92,0.93,0.00
"07/18/2022 18:35:00","H Q",61844,59.94,-2.04,0.00
"07/18/2022 18:35:00","HUD VL",61758,126.68,5.58,-59.12
"07/18/2022 18:35:00","LONGIL",61762,161.75,6.94,-92.82
"07/18/2022 18:35:00","MHK VL",61756,64.90,2.91,0.00
"07/18/2022 18:35:00","MILLWD",61759,149.57,6.01,-81.57
"07/18/2022 18:35:00","N.Y.C.",61761,161.64,6.57,-93.09
"07/18/2022 18:35:00","NORTH",61755,59.63,-2.36,0.00
"07/18/2022 18:35:00","NPX",61845,109.16,3.78,-43.39
"07/18/2022 18:35:00","O H",61846,60.44,-1.55,0.00
"07/18/2022 18:35:00","PJM",61847,129.81,2.91,-64.91
"07/18/2022 18:35:00","WEST",61752,61.86,-0.12,0.00
"07/18/2022 18:40:00","CAPITL",61757,88.14,5.82,-18.39
"07/18/2022 18:40:00","CENTRL",61754,65.41,1.47,0.00
"07/18/2022 18:40:00","DUNWOD",61760,164.32,6.52,-93.85
"07/18/2022 18:40:00","GENESE",61753,64.77,0.83,0.00
"07/18/2022 18:40:00","H Q",61844,61.83,-2.11,0.00
"07/18/2022 18:40:00","HUD VL",61758,128.81,5.76,-59.12
"07/18/2022 18:40:00","LONGIL",61762,163.98,7.22,-92.82
"07/18/2022 18:40:00","MHK VL",61756,67.01,3.07,0.00
"07/18/2022 18:40:00","MILLWD",61759,151.71,6.20,-81.57
"07/18/2022 18:40:00","N.Y.C.",61761,163.87,6.84,-93.09
"07/18/2022 18:40:00","NORTH",61755,61.57,-2.36,0.00
"07/18/2022 18:40:00","NPX",61845,111.23,3.90,-43.39
"07/18/2022 18:40:00","O H",61846,62.15,-1.79,0.00
"07/18/2022 18:40:00","PJM",61847,131.85,3.01,-64.91
"07/18/2022 18:40:00","WEST",61752,63.62,-0.32,0.00
"07/18/2022 18:45:00","CAPITL",61757,88.75,6.18,-13.99
"07/18/2022 18:45:00","CENTRL",61754,70.16,1.58,0.00
"07/18/2022 18:45:00","DUNWOD",61760,146.98,7.00,-71.39
"07/18/2022 18:45:00","GENESE",61753,69.54,0.96,0.00
"07/18/2022 18:45:00","H Q",61844,66.32,-2.26,0.00
"07/18/2022 18:45:00","HUD VL",61758,119.73,6.18,-44.97
"07/18/2022 18:45:00","LONGIL",61762,146.80,7.61,-70.60
"07/18/2022 18:45:00","MHK VL",61756,71.88,3.29,0.00
"07/18/2022 18:45:00","MILLWD",61759,137.22,6.58,-62.05
"07/18/2022 18:45:00","N.Y.C.",61761,146.66,7.27,-70.81
"07/18/2022 18:45:00","NORTH",61755,65.98,-2.61,0.00
"07/18/2022 18:45:00","NPX",61845,105.70,4.11,-33.00
"07/18/2022 18:45:00","O H",61846,66.80,-1.78,0.00
"07/18/2022 18:45:00","PJM",61847,121.18,3.22,-49.37
"07/18/2022 18:45:00","WEST",61752,68.45,-0.14,0.00
"07/18/2022 18:50:00","CAPITL",61757,75.44,5.40,-8.71
"07/18/2022 18:50:00","CENTRL",61754,62.92,1.59,0.00
"07/18/2022 18:50:00","DUNWOD",61760,111.88,6.07,-44.48
"07/18/2022 18:50:00","GENESE",61753,62.62,1.29,0.00
"07/18/2022 18:50:00","H Q",61844,59.31,-2.02,0.00
"07/18/2022 18:50:00","HUD VL",61758,94.75,5.40,-28.02
"07/18/2022 18:50:00","LONGIL",61762,112.01,6.69,-43.99
"07/18/2022 18:50:00","MHK VL",61756,64.27,2.94,0.00
"07/18/2022 18:50:00","MILLWD",61759,105.75,5.76,-38.66
"07/18/2022 18:50:00","N.Y.C.",61761,111.89,6.44,-44.12
"07/18/2022 18:50:00","NORTH",61755,59.00,-2.33,0.00
"07/18/2022 18:50:00","NPX",61845,85.45,3.56,-20.56
"07/18/2022 18:50:00","O H",61846,60.35,-0.98,0.00
"07/18/2022 18:50:00","PJM",61847,95.10,3.00,-30.76
"07/18/2022 18:50:00","WEST",61752,61.82,0.49,0.00
"07/18/2022 18:55:00","CAPITL",61757,78.75,5.61,-9.39
"07/18/2022 18:55:00","CENTRL",61754,65.40,1.65,0.00
"07/18/2022 18:55:00","DUNWOD",61760,111.87,6.37,-41.75
"07/18/2022 18:55:00","GENESE",61753,65.02,1.27,0.00
"07/18/2022 18:55:00","H Q",61844,61.64,-2.10,0.00
"07/18/2022 18:55:00","HUD VL",61758,94.56,5.61,-25.20
"07/18/2022 18:55:00","LONGIL",61762,112.05,7.01,-41.29
"07/18/2022 18:55:00","MHK VL",61756,66.87,3.12,0.00
"07/18/2022 18:55:00","MILLWD",61759,106.09,6.06,-36.29
"07/18/2022 18:55:00","N.Y.C.",61761,111.91,6.75,-41.41
"07/18/2022 18:55:00","NORTH",61755,61.39,-2.36,0.00
"07/18/2022 18:55:00","NPX",61845,87.73,3.70,-20.29
"07/18/2022 18:55:00","O H",61846,62.66,-1.08,0.00
"07/18/2022 18:55:00","PJM",61847,95.44,3.12,-28.57
"07/18/2022 18:55:00","WEST",61752,64.13,0.38,0.00
"07/18/2022 19:00:00","CAPITL",61757,81.56,5.79,-9.24
"07/18/2022 19:00:00","CENTRL",61754,68.20,1.66,0.00
"07/18/2022 19:00:00","DUNWOD",61760,105.59,6.52,-32.53
"07/18/2022 19:00:00","GENESE",61753,68.00,1.46,0.00
"07/18/2022 19:00:00","H Q",61844,64.41,-2.13,0.00
"07/18/2022 19:00:00","HUD VL",61758,90.18,5.72,-17.91
"07/18/2022 19:00:00","LONGIL",61762,105.92,7.19,-32.19
"07/18/2022 19:00:00","MHK VL",61756,69.73,3.19,0.00
"07/18/2022 19:00:00","MILLWD",61759,101.01,6.19,-28.28
"07/18/2022 19:00:00","N.Y.C.",61761,105.67,6.86,-32.28
"07/18/2022 19:00:00","NORTH",61755,64.08,-2.46,0.00
"07/18/2022 19:00:00","NPX",61845,87.71,3.79,-17.38
"07/18/2022 19:00:00","O H",61846,65.61,-0.93,0.00
"07/18/2022 19:00:00","PJM",61847,91.53,3.19,-21.79
"07/18/2022 19:00:00","WEST",61752,67.14,0.60,0.00
"07/18/2022 19:05:00","CAPITL",61757,82.22,5.83,-9.38
"07/18/2022 19:05:00","CENTRL",61754,68.62,1.61,0.00
"07/18/2022 19:05:00","DUNWOD",61760,106.62,6.57,-33.03
"07/18/2022 19:05:00","GENESE",61753,68.42,1.41,0.00
"07/18/2022 19:05:00","H Q",61844,64.93,-2.08,0.00
"07/18/2022 19:05:00","HUD VL",61758,90.97,5.76,-18.19
"07/18/2022 19:05:00","LONGIL",61762,106.94,7.24,-32.69
"07/18/2022 19:05:00","MHK VL",61756,70.23,3.22,0.00
"07/18/2022 19:05:00","MILLWD",61759,101.89,6.16,-28.72
"07/18/2022 19:05:00","N.Y.C.",61761,106.63,6.84,-32.78
"07/18/2022 19:05:00","NORTH",61755,64.60,-2.41,0.00
"07/18/2022 19:05:00","NPX",61845,88.48,3.82,-17.65
"07/18/2022 19:05:00","O H",61846,66.01,-1.00,0.00
"07/18/2022 19:05:00","PJM",61847,92.30,3.15,-22.13
"07/18/2022 19:05:00","WEST",61752,67.49,0.47,0.00
"07/18/2022 19:10:00","CAPITL",61757,82.42,5.78,-9.43
"07/18/2022 19:10:00","CENTRL",61754,68.89,1.68,0.00
"07/18/2022 19:10:00","DUNWOD",61760,106.97,6.52,-33.25
"07/18/2022 19:10:00","GENESE",61753,68.48,1.27,0.00
"07/18/2022 19:10:00","H Q",61844,65.12,-2.08,0.00
"07/18/2022 19:10:00","HUD VL",61758,91.02,5.71,-18.11
"07/18/2022 19:10:00","LONGIL",61762,107.43,7.33,-32.89
"07/18/2022 19:10:00","MHK VL",61756,70.50,3.29,0.00
"07/18/2022 19:10:00","MILLWD",61759,102.46,6.18,-29.07
"07/18/2022 19:10:00","N.Y.C.",61761,106.98,6.79,-32.99
"07/18/2022 19:10:00","NORTH",61755,64.85,-2.35,0.00
"07/18/2022 19:10:00","NPX",61845,88.80,3.83,-17.76
"07/18/2022 19:10:00","O H",61846,66.07,-1.14,0.00
"07/18/2022 19:10:00","PJM",61847,92.57,3.09,-22.27
"07/18/2022 19:10:00","WEST",61752,67.61,0.41,0.00
"07/18/2022 19:15:00","CAPITL",61757,75.55,5.30,-8.69
"07/18/2022 19:15:00","CENTRL",61754,63.04,1.48,0.00
"07/18/2022 19:15:00","DUNWOD",61760,106.90,6.04,-39.29
"07/18/2022 19:15:00","GENESE",61753,62.61,1.05,0.00
"07/18/2022 19:15:00","H Q",61844,59.72,-1.85,0.00
"07/18/2022 19:15:00","HUD VL",61758,90.43,5.23,-23.63
"07/18/2022 19:15:00","LONGIL",61762,106.89,6.46,-38.86
"07/18/2022 19:15:00","MHK VL",61756,64.58,3.02,0.00
"07/18/2022 19:15:00","MILLWD",61759,101.58,5.66,-34.35
"07/18/2022 19:15:00","N.Y.C.",61761,106.82,6.28,-38.97
"07/18/2022 19:15:00","NORTH",61755,59.47,-2.09,0.00
"07/18/2022 19:15:00","NPX",61845,84.05,3.51,-18.98
"07/18/2022 19:15:00","O H",61846,60.27,-1.30,0.00
"07/18/2022 19:15:00","PJM",61847,91.27,2.77,-26.93
"07/18/2022 19:15:00","WEST",61752,61.69,0.12,0.00
"07/18/2022 19:20:00","CAPITL",61757,72.60,5.15,-8.27
"07/18/2022 19:20:00","CENTRL",61754,60.55,1.36,0.00
"07/18/2022 19:20:00","DUNWOD",61760,102.81,5.80,-37.82
"07/18/2022 19:20:00","GENESE",61753,60.13,0.94,0.00
"07/18/2022 19:20:00","H Q",61844,57.41,-1.77,0.00
"07/18/2022 19:20:00","HUD VL",61758,87.11,5.09,-22.83
"07/18/2022 19:20:00","LONGIL",61762,102.80,6.21,-37.41
"07/18/2022 19:20:00","MHK VL",61756,62.02,2.84,0.00
"07/18/2022 19:20:00","MILLWD",61759,97.75,5.51,-33.07
"07/18/2022 19:20:00","N.Y.C.",61761,102.85,6.15,-37.52
"07/18/2022 19:20:00","NORTH",61755,57.23,-1.95,0.00
"07/18/2022 19:20:00","NPX",61845,80.75,3.37,-18.19
"07/18/2022 19:20:00","O H",61846,57.94,-1.25,0.00
"07/18/2022 19:20:00","PJM",61847,87.79,2.67,-25.94
"07/18/2022 19:20:00","WEST",61752,59.30,0.12,0.00
"07/18/2022 19:25:00","CAPITL",61757,75.43,5.27,-8.91
"07/18/2022 19:25:00","CENTRL",61754,62.66,1.41,0.00
"07/18/2022 19:25:00","DUNWOD",61760,107.40,6.06,-40.09
"07/18/2022 19:25:00","GENESE",61753,62.17,0.92,0.00
"07/18/2022 19:25:00","H Q",61844,59.41,-1.84,0.00
"07/18/2022 19:25:00","HUD VL",61758,90.64,5.33,-24.07
"07/18/2022 19:25:00","LONGIL",61762,107.26,6.37,-39.65
"07/18/2022 19:25:00","MHK VL",61756,64.25,3.00,0.00
"07/18/2022 19:25:00","MILLWD",61759,101.99,5.70,-35.05
"07/18/2022 19:25:00","N.Y.C.",61761,107.44,6.43,-39.76
"07/18/2022 19:25:00","NORTH",61755,59.16,-2.08,0.00
"07/18/2022 19:25:00","NPX",61845,84.14,3.49,-19.40
"07/18/2022 19:25:00","O H",61846,59.84,-1.41,0.00
"07/18/2022 19:25:00","PJM",61847,91.53,2.82,-27.46
"07/18/2022 19:25:00","WEST",61752,61.31,0.06,0.00
"07/18/2022 19:30:00","CAPITL",61757,68.63,4.81,-7.20
"07/18/2022 19:30:00","CENTRL",61754,58.03,1.42,0.00
"07/18/2022 19:30:00","DUNWOD",61760,96.23,5.55,-34.06
"07/18/2022 19:30:00","GENESE",61753,57.52,0.90,0.00
"07/18/2022 19:30:00","H Q",61844,54.92,-1.70,0.00
"07/18/2022 19:30:00","HUD VL",61758,82.21,4.81,-20.78
"07/18/2022 19:30:00","LONGIL",61762,96.24,5.94,-33.69
"07/18/2022 19:30:00","MHK VL",61756,59.39,2.77,0.00
"07/18/2022 19:30:00","MILLWD",61759,91.60,5.21,-29.78
"07/18/2022 19:30:00","N.Y.C.",61761,96.28,5.89,-33.78
"07/18/2022 19:30:00","NORTH",61755,54.75,-1.87,0.00
"07/18/2022 19:30:00","NPX",61845,75.97,3.17,-16.18
"07/18/2022 19:30:00","O H",61846,55.48,-1.13,0.00
"07/18/2022 19:30:00","PJM",61847,82.70,2.66,-23.42
"07/18/2022 19:30:00","WEST",61752,56.84,0.23,0.00
"07/18/2022 19:35:00","CAPITL",61757,71.97,5.01,-7.93
"07/18/2022 19:35:00","CENTRL",61754,60.43,1.41,0.00
"07/18/2022 19:35:00","DUNWOD",61760,101.50,5.84,-36.63
"07/18/2022 19:35:00","GENESE",61753,59.96,0.94,0.00
"07/18/2022 19:35:00","H Q",61844,57.25,-1.77,0.00
"07/18/2022 19:35:00","HUD VL",61758,86.28,5.08,-22.18
"07/18/2022 19:35:00","LONGIL",61762,101.44,6.20,-36.23
"07/18/2022 19:35:00","MHK VL",61756,61.91,2.89,0.00
"07/18/2022 19:35:00","MILLWD",61759,96.53,5.49,-32.03
"07/18/2022 19:35:00","N.Y.C.",61761,101.55,6.20,-36.33
"07/18/2022 19:35:00","NORTH",61755,57.07,-1.95,0.00
"07/18/2022 19:35:00","NPX",61845,79.94,3.36,-17.56
"07/18/2022 19:35:00","O H",61846,57.78,-1.24,0.00
"07/18/2022 19:35:00","PJM",61847,86.94,2.77,-25.15
"07/18/2022 19:35:00","WEST",61752,59.20,0.18,0.00
"07/18/2022 19:40:00","CAPITL",61757,72.63,5.15,-8.31
"07/18/2022 19:40:00","CENTRL",61754,60.48,1.30,0.00
"07/18/2022 19:40:00","DUNWOD",61760,103.04,5.92,-37.94
"07/18/2022 19:40:00","GENESE",61753,59.89,0.71,0.00
"07/18/2022 19:40:00","H Q",61844,57.41,-1.77,0.00
"07/18/2022 19:40:00","HUD VL",61758,87.22,5.15,-22.90
"07/18/2022 19:40:00","LONGIL",61762,102.92,6.21,-37.52
"07/18/2022 19:40:00","MHK VL",61756,62.08,2.90,0.00
"07/18/2022 19:40:00","MILLWD",61759,97.91,5.56,-33.17
"07/18/2022 19:40:00","N.Y.C.",61761,103.08,6.27,-37.63
"07/18/2022 19:40:00","NORTH",61755,57.17,-2.01,0.00
"07/18/2022 19:40:00","NPX",61845,80.87,3.43,-18.26
"07/18/2022 19:40:00","O H",61846,57.70,-1.48,0.00
"07/18/2022 19:40:00","PJM",61847,87.93,2.72,-26.02
"07/18/2022 19:40:00","WEST",61752,59.06,-0.12,0.00
"07/18/2022 19:45:00","CAPITL",61757,72.51,5.14,-8.29
"07/18/2022 19:45:00","CENTRL",61754,60.38,1.30,0.00
"07/18/2022 19:45:00","DUNWOD",61760,102.94,5.96,-37.89
"07/18/2022 19:45:00","GENESE",61753,59.79,0.71,0.00
"07/18/2022 19:45:00","H Q",61844,57.25,-1.83,0.00
"07/18/2022 19:45:00","HUD VL",61758,87.15,5.20,-22.87
"07/18/2022 19:45:00","LONGIL",61762,102.76,6.20,-37.47
"07/18/2022 19:45:00","MHK VL",61756,61.92,2.84,0.00
"07/18/2022 19:45:00","MILLWD",61759,97.82,5.62,-33.12
"07/18/2022 19:45:00","N.Y.C.",61761,102.93,6.26,-37.59
"07/18/2022 19:45:00","NORTH",61755,57.07,-2.01,0.00
"07/18/2022 19:45:00","NPX",61845,80.80,3.48,-18.23
"07/18/2022 19:45:00","O H",61846,57.55,-1.54,0.00
"07/18/2022 19:45:00","PJM",61847,87.79,2.72,-25.99
"07/18/2022 19:45:00","WEST",61752,58.96,-0.12,0.00
"07/18/2022 19:50:00","CAPITL",61757,66.12,4.72,-7.09
"07/18/2022 19:50:00","CENTRL",61754,55.60,1.30,0.00
"07/18/2022 19:50:00","DUNWOD",61760,95.96,5.43,-36.23
"07/18/2022 19:50:00","GENESE",61753,55.12,0.82,0.00
"07/18/2022 19:50:00","H Q",61844,52.62,-1.68,0.00
"07/18/2022 19:50:00","HUD VL",61758,81.65,4.72,-22.63
"07/18/2022 19:50:00","LONGIL",61762,95.83,5.70,-35.83
"07/18/2022 19:50:00","MHK VL",61756,56.91,2.61,0.00
"07/18/2022 19:50:00","MILLWD",61759,91.08,5.10,-31.67
"07/18/2022 19:50:00","N.Y.C.",61761,97.15,5.70,-37.15
"07/18/2022 19:50:00","NORTH",61755,52.40,-1.90,0.00
"07/18/2022 19:50:00","NPX",61845,74.20,3.15,-16.75
"07/18/2022 19:50:00","O H",61846,53.16,-1.14,0.00
"07/18/2022 19:50:00","PJM",61847,81.91,2.55,-25.05
"07/18/2022 19:50:00","WEST",61752,54.46,0.16,0.00
"07/18/2022 19:55:00","CAPITL",61757,67.50,4.57,-10.36
"07/18/2022 19:55:00","CENTRL",61754,53.73,1.16,0.00
"07/18/2022 19:55:00","DUNWOD",61760,103.12,5.36,-45.19
"07/18/2022 19:55:00","GENESE",61753,53.25,0.68,0.00
"07/18/2022 19:55:00","H Q",61844,50.94,-1.63,0.00
"07/18/2022 19:55:00","HUD VL",61758,84.09,4.68,-26.84
"07/18/2022 19:55:00","LONGIL",61762,102.78,5.52,-44.69
"07/18/2022 19:55:00","MHK VL",61756,55.04,2.47,0.00
"07/18/2022 19:55:00","MILLWD",61759,97.12,5.05,-39.50
"07/18/2022 19:55:00","N.Y.C.",61761,103.07,5.68,-44.82
"07/18/2022 19:55:00","NORTH",61755,50.73,-1.84,0.00
"07/18/2022 19:55:00","NPX",61845,77.80,3.10,-22.13
"07/18/2022 19:55:00","O H",61846,51.31,-1.26,0.00
"07/18/2022 19:55:00","PJM",61847,85.92,2.47,-30.87
"07/18/2022 19:55:00","WEST",61752,52.52,-0.05,0.00
"07/18/2022 20:00:00","CAPITL",61757,60.53,4.07,-10.21
"07/18/2022 20:00:00","CENTRL",61754,47.26,1.02,0.00
"07/18/2022 20:00:00","DUNWOD",61760,103.05,4.62,-52.18
"07/18/2022 20:00:00","GENESE",61753,46.94,0.69,0.00
"07/18/2022 20:00:00","H Q",61844,44.86,-1.39,0.00
"07/18/2022 20:00:00","HUD VL",61758,82.85,4.02,-32.59
"07/18/2022 20:00:00","LONGIL",61762,102.61,4.76,-51.60
"07/18/2022 20:00:00","MHK VL",61756,48.38,2.13,0.00
"07/18/2022 20:00:00","MILLWD",61759,96.21,4.35,-45.62
"07/18/2022 20:00:00","N.Y.C.",61761,102.86,4.85,-51.76
"07/18/2022 20:00:00","NORTH",61755,44.76,-1.48,0.00
"07/18/2022 20:00:00","NPX",61845,73.05,2.68,-24.12
"07/18/2022 20:00:00","O H",61846,45.27,-0.97,0.00
"07/18/2022 20:00:00","PJM",61847,84.50,2.17,-36.08
"07/18/2022 20:00:00","WEST",61752,46.34,0.09,0.00
"07/18/2022 20:05:00","CAPITL",61757,55.78,3.60,-11.32
"07/18/2022 20:05:00","CENTRL",61754,41.80,0.94,0.00
"07/18/2022 20:05:00","DUNWOD",61760,102.79,4.09,-57.84
"07/18/2022 20:05:00","GENESE",61753,41.63,0.77,0.00
"07/18/2022 20:05:00","H Q",61844,39.64,-1.22,0.00
"07/18/2022 20:05:00","HUD VL",61758,80.53,3.55,-36.12
"07/18/2022 20:05:00","LONGIL",61762,102.26,4.21,-57.19
"07/18/2022 20:05:00","MHK VL",61756,42.70,1.84,0.00
"07/18/2022 20:05:00","MILLWD",61759,95.26,3.84,-50.56
"07/18/2022 20:05:00","N.Y.C.",61761,102.51,4.29,-57.37
"07/18/2022 20:05:00","NORTH",61755,39.55,-1.31,0.00
"07/18/2022 20:05:00","NPX",61845,69.92,2.33,-26.73
"07/18/2022 20:05:00","O H",61846,40.25,-0.61,0.00
"07/18/2022 20:05:00","PJM",61847,82.82,1.96,-40.00
"07/18/2022 20:05:00","WEST",61752,41.23,0.37,0.00
"07/18/2022 20:10:00","CAPITL",61757,56.84,3.74,-10.66
"07/18/2022 20:10:00","CENTRL",61754,43.55,1.10,0.00
"07/18/2022 20:10:00","DUNWOD",61760,101.24,4.29,-54.51
"07/18/2022 20:10:00","GENESE",61753,43.21,0.76,0.00
"07/18/2022 20:10:00","H Q",61844,41.13,-1.32,0.00
"07/18/2022 20:10:00","HUD VL",61758,79.46,3.74,-33.28
"07/18/2022 20:10:00","LONGIL",61762,100.74,4.37,-53.92
"07/18/2022 20:10:00","MHK VL",61756,44.40,1.95,0.00
"07/18/2022 20:10:00","MILLWD",61759,94.18,4.03,-47.70
"07/18/2022 20:10:00","N.Y.C.",61761,101.16,4.54,-54.16
"07/18/2022 20:10:00","NORTH",61755,41.00,-1.44,0.00
"07/18/2022 20:10:00","NPX",61845,70.15,2.50,-25.20
"07/18/2022 20:10:00","O H",61846,41.73,-0.72,0.00
"07/18/2022 20:10:00","PJM",61847,82.27,2.12,-37.70
"07/18/2022 20:10:00","WEST",61752,42.75,0.30,0.00
"07/18/2022 20:15:00","CAPITL",61757,84.29,7.10,1.63
"07/18/2022 20:15:00","CENTRL",61754,80.48,1.66,0.00
"07/18/2022 20:15:00","DUNWOD",61760,88.98,8.27,-1.89
"07/18/2022 20:15:00","GENESE",61753,79.53,0.71,0.00
"07/18/2022 20:15:00","H Q",61844,76.46,-2.36,0.00
"07/18/2022 20:15:00","HUD VL",61758,87.39,7.17,-1.40
"07/18/2022 20:15:00","LONGIL",61762,89.46,8.75,-1.89
"07/18/2022 20:15:00","MHK VL",61756,82.52,3.71,0.00
"07/18/2022 20:15:00","MILLWD",61759,88.47,7.80,-1.84
"07/18/2022 20:15:00","N.Y.C.",61761,91.68,8.83,-4.03
"07/18/2022 20:15:00","NORTH",61755,76.22,-2.60,0.00
"07/18/2022 20:15:00","NPX",61845,73.33,4.89,10.38
"07/18/2022 20:15:00","O H",61846,76.46,-2.36,0.00
"07/18/2022 20:15:00","PJM",61847,83.44,3.63,-1.00
"07/18/2022 20:15:00","WEST",61752,78.35,-0.47,0.00
"07/18/2022 20:20:00","CAPITL",61757,87.63,7.24,0.00
"07/18/2022 20:20:00","CENTRL",61754,82.08,1.69,0.00
"07/18/2022 20:20:00","DUNWOD",61760,89.00,8.61,0.00
"07/18/2022 20:20:00","GENESE",61753,80.87,0.49,0.00
"07/18/2022 20:20:00","H Q",61844,77.98,-2.41,0.00
"07/18/2022 20:20:00","HUD VL",61758,87.78,7.39,0.00
"07/18/2022 20:20:00","LONGIL",61762,89.63,9.24,0.00
"07/18/2022 20:20:00","MHK VL",61756,84.09,3.70,0.00
"07/18/2022 20:20:00","MILLWD",61759,88.43,8.04,0.00
"07/18/2022 20:20:00","N.Y.C.",61761,91.62,9.08,-2.14
"07/18/2022 20:20:00","NORTH",61755,77.66,-2.73,0.00
"07/18/2022 20:20:00","NPX",61845,85.46,5.07,0.00
"07/18/2022 20:20:00","O H",61846,77.57,-2.82,0.00
"07/18/2022 20:20:00","PJM",61847,84.17,3.78,0.00
"07/18/2022 20:20:00","WEST",61752,79.66,-0.72,0.00
"07/18/2022 20:25:00","CAPITL",61757,92.16,7.76,0.00
"07/18/2022 20:25:00","CENTRL",61754,86.18,1.78,0.00
"07/18/2022 20:25:00","DUNWOD",61760,93.44,9.04,0.00
"07/18/2022 20:25:00","GENESE",61753,84.91,0.51,0.00
"07/18/2022 20:25:00","H Q",61844,81.79,-2.62,0.00
"07/18/2022 20:25:00","HUD VL",61758,92.26,7.85,0.00
"07/18/2022 20:25:00","LONGIL",61762,94.27,9.87,0.00
"07/18/2022 20:25:00","MHK VL",61756,88.29,3.88,0.00
"07/18/2022 20:25:00","MILLWD",61759,92.84,8.44,0.00
"07/18/2022 20:25:00","N.Y.C.",61761,95.36,9.53,-1.43
"07/18/2022 20:25:00","NORTH",61755,81.53,-2.87,0.00
"07/18/2022 20:25:00","NPX",61845,89.81,5.41,0.00
"07/18/2022 20:25:00","O H",61846,81.45,-2.96,0.00
"07/18/2022 20:25:00","PJM",61847,88.37,3.97,0.00
"07/18/2022 20:25:00","WEST",61752,83.56,-0.84,0.00
"07/18/2022 20:30:00","CAPITL",61757,89.48,7.53,0.00
"07/18/2022 20:30:00","CENTRL",61754,83.58,1.64,0.00
"07/18/2022 20:30:00","DUNWOD",61760,90.72,8.77,0.00
"07/18/2022 20:30:00","GENESE",61753,82.28,0.33,0.00
"07/18/2022 20:30:00","H Q",61844,79.49,-2.46,0.00
"07/18/2022 20:30:00","HUD VL",61758,89.48,7.53,0.00
"07/18/2022 20:30:00","LONGIL",61762,91.78,9.83,0.00
"07/18/2022 20:30:00","MHK VL",61756,85.72,3.77,0.00
"07/18/2022 20:30:00","MILLWD",61759,90.14,8.19,0.00
"07/18/2022 20:30:00","N.Y.C.",61761,93.00,9.18,-1.88
"07/18/2022 20:30:00","NORTH",61755,79.24,-2.70,0.00
"07/18/2022 20:30:00","NPX",61845,87.20,5.25,0.00
"07/18/2022 20:30:00","O H",61846,78.92,-3.03,0.00
"07/18/2022 20:30:00","PJM",61847,85.72,3.77,0.00
"07/18/2022 20:30:00","WEST",61752,80.97,-0.98,0.00
"07/18/2022 20:35:00","CAPITL",61757,91.91,7.74,0.00
