i,t,s,ym_hol
8,2,60,0.0
8,2,61,0.0
8,2,62,0.0
8,2,63,0.0
8,2,64,0.0
8,2,65,0.0
8,2,66,0.0
8,2,67,0.0
8,2,68,0.0
8,2,69,0.0
8,2,70,0.0
8,2,71,0.0
8,2,72,0.0
8,2,73,0.0
8,2,74,0.0
8,2,75,0.0
8,2,76,0.0
8,2,77,0.0
8,2,78,0.0
8,2,79,0.0
8,2,80,0.0
8,2,81,0.0
8,2,82,0.0
8,2,83,0.0
8,2,84,0.0
8,2,85,0.0
8,2,86,0.0
8,2,87,0.0
8,2,88,0.0
8,2,89,0.0
8,2,90,0.0
8,2,91,0.0
8,2,92,0.0
8,2,93,0.0
8,2,94,0.0
8,2,95,0.0
8,2,96,0.0
8,2,97,0.0
8,2,98,0.0
8,2,99,0.0
8,3,0,0.0
8,3,1,0.0
8,3,2,0.0
8,3,3,0.0
8,3,4,0.0
8,3,5,0.0
8,3,6,0.0
8,3,7,0.0
8,3,8,0.0
8,3,9,0.0
8,3,10,0.0
8,3,11,0.0
8,3,12,0.0
8,3,13,0.0
8,3,14,0.0
8,3,15,0.0
8,3,16,0.0
8,3,17,0.0
8,3,18,0.0
8,3,19,0.0
8,3,20,0.0
8,3,21,0.0
8,3,22,0.0
8,3,23,0.0
8,3,24,0.0
8,3,25,0.0
8,3,26,0.0
8,3,27,0.0
8,3,28,0.0
8,3,29,0.0
8,3,30,0.0
8,3,31,0.0
8,3,32,0.0
8,3,33,0.0
8,3,34,0.0
8,3,35,0.0
8,3,36,0.0
8,3,37,0.0
8,3,38,0.0
8,3,39,0.0
8,3,40,0.0
8,3,41,0.0
8,3,42,0.0
8,3,43,0.0
8,3,44,0.0
8,3,45,0.0
8,3,46,0.0
8,3,47,0.0
8,3,48,0.0
8,3,49,0.0
8,3,50,0.0
8,3,51,0.0
8,3,52,0.0
8,3,53,0.0
8,3,54,0.0
8,3,55,0.0
8,3,56,0.0
8,3,57,0.0
8,3,58,0.0
8,3,59,0.0
8,3,60,0.0
8,3,61,0.0
8,3,62,0.0
8,3,63,0.0
8,3,64,0.0
8,3,65,0.0
8,3,66,0.0
8,3,67,0.0
8,3,68,0.0
8,3,69,0.0
8,3,70,0.0
8,3,71,0.0
8,3,72,0.0
8,3,73,0.0
8,3,74,0.0
8,3,75,0.0
8,3,76,0.0
8,3,77,0.0
8,3,78,0.0
8,3,79,0.0
8,3,80,0.0
8,3,81,0.0
8,3,82,0.0
8,3,83,0.0
8,3,84,0.0
8,3,85,0.0
8,3,86,0.0
8,3,87,0.0
8,3,88,0.0
8,3,89,0.0
8,3,90,0.0
8,3,91,0.0
8,3,92,0.0
8,3,93,0.0
8,3,94,0.0
8,3,95,0.0
8,3,96,0.0
8,3,97,0.0
8,3,98,0.0
8,3,99,0.0
8,4,0,0.0
8,4,1,0.0
8,4,2,0.0
8,4,3,0.0
8,4,4,0.0
8,4,5,0.0
8,4,6,0.0
8,4,7,0.0
8,4,8,0.0
8,4,9,0.0
8,4,10,0.0
8,4,11,0.0
8,4,12,0.0
8,4,13,0.0
8,4,14,0.0
8,4,15,0.0
8,4,16,0.0
8,4,17,0.0
8,4,18,0.0
8,4,19,0.0
8,4,20,0.0
8,4,21,0.0
8,4,22,0.0
8,4,23,0.0
8,4,24,0.0
8,4,25,0.0
8,4,26,0.0
8,4,27,0.0
8,4,28,0.0
8,4,29,0.0
8,4,30,0.0
8,4,31,0.0
8,4,32,0.0
8,4,33,0.0
8,4,34,0.0
8,4,35,0.0
8,4,36,0.0
8,4,37,0.0
8,4,38,0.0
8,4,39,0.0
8,4,40,0.0
8,4,41,0.0
8,4,42,0.0
8,4,43,0.0
8,4,44,0.0
8,4,45,0.0
8,4,46,0.0
8,4,47,0.0
8,4,48,0.0
8,4,49,0.0
8,4,50,0.0
8,4,51,0.0
8,4,52,0.0
8,4,53,0.0
8,4,54,0.0
8,4,55,0.0
8,4,56,0.0
8,4,57,0.0
8,4,58,0.0
8,4,59,0.0
8,4,60,0.0
8,4,61,0.0
8,4,62,0.0
8,4,63,0.0
8,4,64,0.0
8,4,65,0.0
8,4,66,0.0
8,4,67,0.0
8,4,68,0.0
8,4,69,0.0
8,4,70,0.0
8,4,71,0.0
8,4,72,0.0
8,4,73,0.0
8,4,74,0.0
8,4,75,0.0
8,4,76,0.0
8,4,77,0.0
8,4,78,0.0
8,4,79,0.0
8,4,80,0.0
8,4,81,0.0
8,4,82,0.0
8,4,83,0.0
8,4,84,0.0
8,4,85,0.0
8,4,86,0.0
8,4,87,0.0
8,4,88,0.0
8,4,89,0.0
8,4,90,0.0
8,4,91,0.0
8,4,92,0.0
8,4,93,0.0
8,4,94,0.0
8,4,95,0.0
8,4,96,0.0
8,4,97,0.0
8,4,98,0.0
8,4,99,0.0
8,5,0,0.0
8,5,1,0.0
8,5,2,0.0
8,5,3,0.0
8,5,4,0.0
8,5,5,0.0
8,5,6,0.0
8,5,7,0.0
8,5,8,0.0
8,5,9,0.0
8,5,10,0.0
8,5,11,0.0
8,5,12,0.0
8,5,13,0.0
8,5,14,0.0
8,5,15,0.0
8,5,16,0.0
8,5,17,0.0
8,5,18,0.0
8,5,19,0.0
8,5,20,0.0
8,5,21,0.0
8,5,22,0.0
8,5,23,0.0
8,5,24,0.0
8,5,25,0.0
8,5,26,0.0
8,5,27,0.0
8,5,28,0.0
8,5,29,0.0
8,5,30,0.0
8,5,31,0.0
8,5,32,0.0
8,5,33,0.0
8,5,34,0.0
8,5,35,0.0
8,5,36,0.0
8,5,37,0.0
8,5,38,0.0
8,5,39,0.0
8,5,40,0.0
8,5,41,0.0
8,5,42,0.0
8,5,43,0.0
8,5,44,0.0
8,5,45,0.0
8,5,46,0.0
8,5,47,0.0
8,5,48,0.0
8,5,49,0.0
8,5,50,0.0
8,5,51,0.0
8,5,52,0.0
8,5,53,0.0
8,5,54,0.0
8,5,55,0.0
8,5,56,0.0
8,5,57,0.0
8,5,58,0.0
8,5,59,0.0
8,5,60,0.0
8,5,61,0.0
8,5,62,0.0
8,5,63,0.0
8,5,64,0.0
8,5,65,0.0
8,5,66,0.0
8,5,67,0.0
8,5,68,0.0
8,5,69,0.0
8,5,70,0.0
8,5,71,0.0
8,5,72,0.0
8,5,73,0.0
8,5,74,0.0
8,5,75,0.0
8,5,76,0.0
8,5,77,0.0
8,5,78,0.0
8,5,79,0.0
8,5,80,0.0
8,5,81,0.0
8,5,82,0.0
8,5,83,0.0
8,5,84,0.0
8,5,85,0.0
8,5,86,0.0
8,5,87,0.0
8,5,88,0.0
8,5,89,0.0
8,5,90,0.0
8,5,91,0.0
8,5,92,0.0
8,5,93,0.0
8,5,94,0.0
8,5,95,0.0
8,5,96,0.0
8,5,97,0.0
8,5,98,0.0
8,5,99,0.0
8,6,0,0.0
8,6,1,0.0
8,6,2,0.0
8,6,3,0.0
8,6,4,0.0
8,6,5,0.0
8,6,6,0.0
8,6,7,0.0
8,6,8,0.0
8,6,9,0.0
8,6,10,0.0
8,6,11,0.0
8,6,12,0.0
8,6,13,0.0
8,6,14,0.0
8,6,15,0.0
8,6,16,0.0
8,6,17,0.0
8,6,18,0.0
8,6,19,0.0
8,6,20,0.0
8,6,21,0.0
8,6,22,0.0
8,6,23,0.0
8,6,24,0.0
8,6,25,0.0
8,6,26,0.0
8,6,27,0.0
8,6,28,0.0
8,6,29,0.0
8,6,30,0.0
8,6,31,0.0
8,6,32,0.0
8,6,33,0.0
8,6,34,0.0
8,6,35,0.0
8,6,36,0.0
8,6,37,0.0
8,6,38,0.0
8,6,39,0.0
8,6,40,0.0
8,6,41,0.0
8,6,42,0.0
8,6,43,0.0
8,6,44,0.0
8,6,45,0.0
8,6,46,0.0
8,6,47,0.0
8,6,48,0.0
8,6,49,0.0
8,6,50,0.0
8,6,51,0.0
8,6,52,0.0
8,6,53,0.0
8,6,54,0.0
8,6,55,0.0
8,6,56,0.0
8,6,57,0.0
8,6,58,0.0
8,6,59,0.0
8,6,60,0.0
8,6,61,0.0
8,6,62,0.0
8,6,63,0.0
8,6,64,0.0
8,6,65,0.0
8,6,66,0.0
8,6,67,0.0
8,6,68,0.0
8,6,69,0.0
8,6,70,0.0
8,6,71,0.0
8,6,72,0.0
8,6,73,0.0
8,6,74,0.0
8,6,75,0.0
8,6,76,0.0
8,6,77,0.0
8,6,78,0.0
8,6,79,0.0
8,6,80,0.0
8,6,81,0.0
8,6,82,0.0
8,6,83,0.0
8,6,84,0.0
8,6,85,0.0
8,6,86,0.0
8,6,87,0.0
8,6,88,0.0
8,6,89,0.0
8,6,90,0.0
8,6,91,0.0
8,6,92,0.0
8,6,93,0.0
8,6,94,0.0
8,6,95,0.0
8,6,96,0.0
8,6,97,0.0
8,6,98,0.0
8,6,99,0.0
8,7,0,0.0
8,7,1,0.0
8,7,2,0.0
8,7,3,0.0
8,7,4,0.0
8,7,5,0.0
8,7,6,0.0
8,7,7,0.0
8,7,8,0.0
8,7,9,0.0
8,7,10,0.0
8,7,11,0.0
8,7,12,0.0
8,7,13,0.0
8,7,14,0.0
8,7,15,0.0
8,7,16,0.0
8,7,17,0.0
8,7,18,0.0
8,7,19,0.0
8,7,20,0.0
8,7,21,0.0
8,7,22,0.0
8,7,23,0.0
8,7,24,0.0
8,7,25,0.0
8,7,26,0.0
8,7,27,0.0
8,7,28,0.0
8,7,29,0.0
8,7,30,0.0
8,7,31,0.0
8,7,32,0.0
8,7,33,0.0
8,7,34,0.0
8,7,35,0.0
8,7,36,0.0
8,7,37,0.0
8,7,38,0.0
8,7,39,0.0
8,7,40,0.0
8,7,41,0.0
8,7,42,0.0
8,7,43,0.0
8,7,44,0.0
8,7,45,0.0
8,7,46,0.0
8,7,47,0.0
8,7,48,0.0
8,7,49,0.0
8,7,50,0.0
8,7,51,0.0
8,7,52,0.0
8,7,53,0.0
8,7,54,0.0
8,7,55,0.0
8,7,56,0.0
8,7,57,0.0
8,7,58,0.0
8,7,59,0.0
8,7,60,0.0
8,7,61,0.0
8,7,62,0.0
8,7,63,0.0
8,7,64,0.0
8,7,65,0.0
8,7,66,0.0
8,7,67,0.0
8,7,68,0.0
8,7,69,0.0
8,7,70,0.0
8,7,71,0.0
8,7,72,0.0
8,7,73,0.0
8,7,74,0.0
8,7,75,0.0
8,7,76,0.0
8,7,77,0.0
8,7,78,0.0
8,7,79,0.0
8,7,80,0.0
8,7,81,0.0
8,7,82,0.0
8,7,83,0.0
8,7,84,0.0
8,7,85,0.0
8,7,86,0.0
8,7,87,0.0
8,7,88,0.0
8,7,89,0.0
8,7,90,0.0
8,7,91,0.0
8,7,92,0.0
8,7,93,0.0
8,7,94,0.0
8,7,95,0.0
8,7,96,0.0
8,7,97,0.0
8,7,98,0.0
8,7,99,0.0
8,8,0,0.0
8,8,1,0.0
8,8,2,0.0
8,8,3,0.0
8,8,4,0.0
8,8,5,0.0
8,8,6,0.0
8,8,7,0.0
8,8,8,0.0
8,8,9,0.0
8,8,10,0.0
8,8,11,0.0
8,8,12,0.0
8,8,13,0.0
8,8,14,0.0
8,8,15,0.0
8,8,16,0.0
8,8,17,0.0
8,8,18,0.0
8,8,19,0.0
8,8,20,0.0
8,8,21,0.0
8,8,22,0.0
8,8,23,0.0
8,8,24,0.0
8,8,25,0.0
8,8,26,0.0
8,8,27,0.0
8,8,28,0.0
8,8,29,0.0
8,8,30,0.0
8,8,31,0.0
8,8,32,0.0
8,8,33,0.0
8,8,34,0.0
8,8,35,0.0
8,8,36,0.0
8,8,37,0.0
8,8,38,0.0
8,8,39,0.0
8,8,40,0.0
8,8,41,0.0
8,8,42,0.0
8,8,43,0.0
8,8,44,0.0
8,8,45,0.0
8,8,46,0.0
8,8,47,0.0
8,8,48,0.0
8,8,49,0.0
8,8,50,0.0
8,8,51,0.0
8,8,52,0.0
8,8,53,0.0
8,8,54,0.0
8,8,55,0.0
8,8,56,0.0
8,8,57,0.0
8,8,58,0.0
8,8,59,0.0
8,8,60,0.0
8,8,61,0.0
8,8,62,0.0
8,8,63,0.0
8,8,64,0.0
8,8,65,0.0
8,8,66,0.0
8,8,67,0.0
8,8,68,0.0
8,8,69,0.0
8,8,70,0.0
8,8,71,0.0
8,8,72,0.0
8,8,73,0.0
8,8,74,0.0
8,8,75,0.0
8,8,76,0.0
8,8,77,0.0
8,8,78,0.0
8,8,79,0.0
8,8,80,0.0
8,8,81,0.0
8,8,82,0.0
8,8,83,0.0
8,8,84,0.0
8,8,85,0.0
8,8,86,0.0
8,8,87,0.0
8,8,88,0.0
8,8,89,0.0
8,8,90,0.0
8,8,91,0.0
8,8,92,0.0
8,8,93,0.0
8,8,94,0.0
8,8,95,0.0
8,8,96,0.0
8,8,97,0.0
8,8,98,0.0
8,8,99,0.0
8,9,0,0.0
8,9,1,0.0
8,9,2,0.0
8,9,3,0.0
8,9,4,0.0
8,9,5,0.0
8,9,6,0.0
8,9,7,0.0
8,9,8,0.0
8,9,9,0.0
8,9,10,0.0
8,9,11,0.0
8,9,12,0.0
8,9,13,0.0
8,9,14,0.0
8,9,15,0.0
8,9,16,0.0
8,9,17,0.0
8,9,18,0.0
8,9,19,0.0
8,9,20,0.0
8,9,21,0.0
8,9,22,0.0
8,9,23,0.0
8,9,24,0.0
8,9,25,0.0
8,9,26,0.0
8,9,27,0.0
8,9,28,0.0
8,9,29,0.0
8,9,30,0.0
8,9,31,0.0
8,9,32,0.0
8,9,33,0.0
8,9,34,0.0
8,9,35,0.0
8,9,36,0.0
8,9,37,0.0
8,9,38,0.0
8,9,39,0.0
8,9,40,0.0
8,9,41,0.0
8,9,42,0.0
8,9,43,0.0
8,9,44,0.0
8,9,45,0.0
8,9,46,0.0
8,9,47,0.0
8,9,48,0.0
8,9,49,0.0
8,9,50,0.0
8,9,51,0.0
8,9,52,0.0
8,9,53,0.0
8,9,54,0.0
8,9,55,0.0
8,9,56,0.0
8,9,57,0.0
8,9,58,0.0
8,9,59,0.0
8,9,60,0.0
8,9,61,0.0
8,9,62,0.0
8,9,63,0.0
8,9,64,0.0
8,9,65,0.0
8,9,66,0.0
8,9,67,0.0
8,9,68,0.0
8,9,69,0.0
8,9,70,0.0
8,9,71,0.0
8,9,72,0.0
8,9,73,0.0
8,9,74,0.0
8,9,75,0.0
8,9,76,0.0
8,9,77,0.0
8,9,78,0.0
8,9,79,0.0
8,9,80,0.0
8,9,81,0.0
8,9,82,0.0
8,9,83,0.0
8,9,84,0.0
8,9,85,0.0
8,9,86,0.0
8,9,87,0.0
8,9,88,0.0
8,9,89,0.0
8,9,90,0.0
8,9,91,0.0
8,9,92,0.0
8,9,93,0.0
8,9,94,0.0
8,9,95,0.0
8,9,96,0.0
8,9,97,0.0
8,9,98,0.0
8,9,99,0.0
8,10,0,0.0
8,10,1,0.0
8,10,2,0.0
8,10,3,0.0
8,10,4,0.0
8,10,5,0.0
8,10,6,0.0
8,10,7,0.0
8,10,8,0.0
8,10,9,0.0
8,10,10,0.0
8,10,11,0.0
8,10,12,0.0
8,10,13,0.0
8,10,14,0.0
8,10,15,0.0
8,10,16,0.0
8,10,17,0.0
8,10,18,0.0
8,10,19,0.0
8,10,20,0.0
8,10,21,0.0
8,10,22,0.0
8,10,23,0.0
8,10,24,0.0
8,10,25,0.0
8,10,26,0.0
8,10,27,0.0
8,10,28,0.0
8,10,29,0.0
8,10,30,0.0
8,10,31,0.0
8,10,32,0.0
8,10,33,0.0
8,10,34,0.0
8,10,35,0.0
8,10,36,0.0
8,10,37,0.0
8,10,38,0.0
8,10,39,0.0
8,10,40,0.0
8,10,41,0.0
8,10,42,0.0
8,10,43,0.0
8,10,44,0.0
8,10,45,0.0
8,10,46,0.0
8,10,47,0.0
8,10,48,0.0
8,10,49,0.0
8,10,50,0.0
8,10,51,0.0
8,10,52,0.0
8,10,53,0.0
8,10,54,0.0
8,10,55,0.0
8,10,56,0.0
8,10,57,0.0
8,10,58,0.0
8,10,59,0.0
8,10,60,0.0
8,10,61,0.0
8,10,62,0.0
8,10,63,0.0
8,10,64,0.0
8,10,65,0.0
8,10,66,0.0
8,10,67,0.0
8,10,68,0.0
8,10,69,0.0
8,10,70,0.0
8,10,71,0.0
8,10,72,0.0
8,10,73,0.0
8,10,74,0.0
8,10,75,0.0
8,10,76,0.0
8,10,77,0.0
8,10,78,0.0
8,10,79,0.0
8,10,80,0.0
8,10,81,0.0
8,10,82,0.0
8,10,83,0.0
8,10,84,0.0
8,10,85,0.0
8,10,86,0.0
8,10,87,0.0
8,10,88,0.0
8,10,89,0.0
8,10,90,0.0
8,10,91,0.0
8,10,92,0.0
8,10,93,0.0
8,10,94,0.0
8,10,95,0.0
8,10,96,0.0
8,10,97,0.0
8,10,98,0.0
8,10,99,0.0
8,11,0,0.0
8,11,1,0.0
8,11,2,0.0
8,11,3,0.0
8,11,4,0.0
8,11,5,0.0
8,11,6,0.0
8,11,7,0.0
8,11,8,0.0
8,11,9,0.0
8,11,10,0.0
8,11,11,0.0
8,11,12,0.0
8,11,13,0.0
8,11,14,0.0
8,11,15,0.0
8,11,16,0.0
8,11,17,0.0
8,11,18,0.0
8,11,19,0.0
8,11,20,0.0
8,11,21,0.0
8,11,22,0.0
8,11,23,0.0
8,11,24,0.0
8,11,25,0.0
8,11,26,0.0
8,11,27,0.0
8,11,28,0.0
8,11,29,0.0
8,11,30,0.0
8,11,31,0.0
8,11,32,0.0
8,11,33,0.0
8,11,34,0.0
8,11,35,0.0
8,11,36,0.0
8,11,37,0.0
8,11,38,0.0
8,11,39,0.0
8,11,40,0.0
8,11,41,0.0
8,11,42,0.0
8,11,43,0.0
8,11,44,0.0
8,11,45,0.0
8,11,46,0.0
8,11,47,0.0
8,11,48,0.0
8,11,49,0.0
8,11,50,0.0
8,11,51,0.0
8,11,52,0.0
8,11,53,0.0
8,11,54,0.0
8,11,55,0.0
8,11,56,0.0
8,11,57,0.0
8,11,58,0.0
8,11,59,0.0
8,11,60,0.0
8,11,61,0.0
8,11,62,0.0
8,11,63,0.0
8,11,64,0.0
8,11,65,0.0
8,11,66,0.0
8,11,67,0.0
8,11,68,0.0
8,11,69,0.0
8,11,70,0.0
8,11,71,0.0
8,11,72,0.0
8,11,73,0.0
8,11,74,0.0
8,11,75,0.0
8,11,76,0.0
8,11,77,0.0
8,11,78,0.0
8,11,79,0.0
8,11,80,0.0
8,11,81,0.0
8,11,82,0.0
8,11,83,0.0
8,11,84,0.0
8,11,85,0.0
8,11,86,0.0
8,11,87,0.0
8,11,88,0.0
8,11,89,0.0
8,11,90,0.0
8,11,91,0.0
8,11,92,0.0
8,11,93,0.0
8,11,94,0.0
8,11,95,0.0
8,11,96,0.0
8,11,97,0.0
8,11,98,0.0
8,11,99,0.0
8,12,0,0.0
8,12,1,0.0
8,12,2,0.0
8,12,3,0.0
8,12,4,0.0
8,12,5,0.0
8,12,6,0.0
8,12,7,0.0
8,12,8,0.0
8,12,9,0.0
8,12,10,0.0
8,12,11,0.0
8,12,12,0.0
8,12,13,0.0
8,12,14,0.0
8,12,15,0.0
8,12,16,0.0
8,12,17,0.0
8,12,18,0.0
8,12,19,0.0
8,12,20,0.0
8,12,21,0.0
8,12,22,0.0
8,12,23,0.0
8,12,24,0.0
8,12,25,0.0
8,12,26,0.0
8,12,27,0.0
8,12,28,0.0
8,12,29,0.0
8,12,30,0.0
8,12,31,0.0
8,12,32,0.0
8,12,33,0.0
8,12,34,0.0
8,12,35,0.0
8,12,36,0.0
8,12,37,0.0
8,12,38,0.0
8,12,39,0.0
8,12,40,0.0
8,12,41,0.0
8,12,42,0.0
8,12,43,0.0
8,12,44,0.0
8,12,45,0.0
8,12,46,0.0
8,12,47,0.0
8,12,48,0.0
8,12,49,0.0
8,12,50,0.0
8,12,51,0.0
8,12,52,0.0
8,12,53,0.0
8,12,54,0.0
8,12,55,0.0
8,12,56,0.0
8,12,57,0.0
8,12,58,0.0
8,12,59,0.0
8,12,60,0.0
8,12,61,0.0
8,12,62,0.0
8,12,63,0.0
8,12,64,0.0
8,12,65,0.0
8,12,66,0.0
8,12,67,0.0
8,12,68,0.0
8,12,69,0.0
8,12,70,0.0
8,12,71,0.0
8,12,72,0.0
8,12,73,0.0
8,12,74,0.0
8,12,75,0.0
8,12,76,0.0
8,12,77,0.0
8,12,78,0.0
8,12,79,0.0
8,12,80,0.0
8,12,81,0.0
8,12,82,0.0
8,12,83,0.0
8,12,84,0.0
8,12,85,0.0
8,12,86,0.0
8,12,87,0.0
8,12,88,0.0
8,12,89,0.0
8,12,90,0.0
8,12,91,0.0
8,12,92,0.0
8,12,93,0.0
8,12,94,0.0
8,12,95,0.0
8,12,96,0.0
8,12,97,0.0
8,12,98,0.0
8,12,99,0.0
8,13,0,0.0
8,13,1,0.0
8,13,2,0.0
8,13,3,0.0
8,13,4,0.0
8,13,5,0.0
8,13,6,0.0
8,13,7,0.0
8,13,8,0.0
8,13,9,0.0
8,13,10,0.0
8,13,11,0.0
8,13,12,0.0
8,13,13,0.0
8,13,14,0.0
8,13,15,0.0
8,13,16,0.0
8,13,17,0.0
8,13,18,0.0
8,13,19,0.0
8,13,20,0.0
8,13,21,0.0
8,13,22,0.0
8,13,23,0.0
8,13,24,0.0
8,13,25,0.0
8,13,26,0.0
8,13,27,0.0
8,13,28,0.0
8,13,29,0.0
8,13,30,0.0
8,13,31,0.0
8,13,32,0.0
8,13,33,0.0
8,13,34,0.0
8,13,35,0.0
8,13,36,0.0
8,13,37,0.0
8,13,38,0.0
8,13,39,0.0
8,13,40,0.0
8,13,41,0.0
8,13,42,0.0
8,13,43,0.0
8,13,44,0.0
8,13,45,0.0
8,13,46,0.0
8,13,47,0.0
8,13,48,0.0
8,13,49,0.0
8,13,50,0.0
8,13,51,0.0
8,13,52,0.0
8,13,53,0.0
8,13,54,0.0
8,13,55,0.0
8,13,56,0.0
8,13,57,0.0
8,13,58,0.0
8,13,59,0.0
8,13,60,0.0
8,13,61,0.0
8,13,62,0.0
8,13,63,0.0
8,13,64,0.0
8,13,65,0.0
8,13,66,0.0
8,13,67,0.0
8,13,68,0.0
8,13,69,0.0
8,13,70,0.0
8,13,71,0.0
8,13,72,0.0
8,13,73,0.0
8,13,74,0.0
8,13,75,0.0
8,13,76,0.0
8,13,77,0.0
8,13,78,0.0
8,13,79,0.0
8,13,80,0.0
8,13,81,0.0
8,13,82,0.0
8,13,83,0.0
8,13,84,0.0
8,13,85,0.0
8,13,86,0.0
8,13,87,0.0
8,13,88,0.0
8,13,89,0.0
8,13,90,0.0
8,13,91,0.0
8,13,92,0.0
8,13,93,0.0
8,13,94,0.0
8,13,95,0.0
8,13,96,0.0
8,13,97,0.0
8,13,98,0.0
8,13,99,0.0
8,14,0,0.0
8,14,1,0.0
8,14,2,0.0
8,14,3,0.0
8,14,4,0.0
8,14,5,0.0
8,14,6,0.0
8,14,7,0.0
8,14,8,0.0
8,14,9,0.0
8,14,10,0.0
8,14,11,0.0
8,14,12,0.0
8,14,13,0.0
8,14,14,0.0
8,14,15,0.0
8,14,16,0.0
8,14,17,0.0
8,14,18,0.0
8,14,19,0.0
8,14,20,0.0
8,14,21,0.0
8,14,22,0.0
8,14,23,0.0
8,14,24,0.0
8,14,25,0.0
8,14,26,0.0
8,14,27,0.0
8,14,28,0.0
8,14,29,0.0
8,14,30,0.0
8,14,31,0.0
8,14,32,0.0
8,14,33,0.0
8,14,34,0.0
8,14,35,0.0
8,14,36,0.0
8,14,37,0.0
8,14,38,0.0
8,14,39,0.0
8,14,40,0.0
8,14,41,0.0
8,14,42,0.0
8,14,43,0.0
8,14,44,0.0
8,14,45,0.0
8,14,46,0.0
8,14,47,0.0
8,14,48,0.0
8,14,49,0.0
8,14,50,0.0
8,14,51,0.0
8,14,52,0.0
8,14,53,0.0
8,14,54,0.0
8,14,55,0.0
8,14,56,0.0
8,14,57,0.0
8,14,58,0.0
8,14,59,0.0
8,14,60,0.0
8,14,61,0.0
8,14,62,0.0
8,14,63,0.0
8,14,64,0.0
8,14,65,0.0
8,14,66,0.0
8,14,67,0.0
8,14,68,0.0
8,14,69,0.0
8,14,70,0.0
8,14,71,0.0
8,14,72,0.0
8,14,73,0.0
8,14,74,0.0
8,14,75,0.0
8,14,76,0.0
8,14,77,0.0
8,14,78,0.0
8,14,79,0.0
8,14,80,0.0
8,14,81,0.0
8,14,82,0.0
8,14,83,0.0
8,14,84,0.0
8,14,85,0.0
8,14,86,0.0
8,14,87,0.0
8,14,88,0.0
8,14,89,0.0
8,14,90,0.0
8,14,91,0.0
8,14,92,0.0
8,14,93,0.0
8,14,94,0.0
8,14,95,0.0
8,14,96,0.0
8,14,97,0.0
8,14,98,0.0
8,14,99,0.0
8,15,0,0.0
8,15,1,0.0
8,15,2,0.0
8,15,3,0.0
8,15,4,0.0
8,15,5,0.0
8,15,6,0.0
8,15,7,0.0
8,15,8,0.0
8,15,9,0.0
8,15,10,0.0
8,15,11,0.0
8,15,12,0.0
8,15,13,0.0
8,15,14,0.0
8,15,15,0.0
8,15,16,0.0
8,15,17,0.0
8,15,18,0.0
8,15,19,0.0
8,15,20,0.0
8,15,21,0.0
8,15,22,0.0
8,15,23,0.0
8,15,24,0.0
8,15,25,0.0
8,15,26,0.0
8,15,27,0.0
8,15,28,0.0
8,15,29,0.0
8,15,30,0.0
8,15,31,0.0
8,15,32,0.0
8,15,33,0.0
8,15,34,0.0
8,15,35,0.0
8,15,36,0.0
8,15,37,0.0
8,15,38,0.0
8,15,39,0.0
8,15,40,0.0
8,15,41,0.0
8,15,42,0.0
8,15,43,0.0
8,15,44,0.0
8,15,45,0.0
8,15,46,0.0
8,15,47,0.0
8,15,48,0.0
8,15,49,0.0
8,15,50,0.0
8,15,51,0.0
8,15,52,0.0
8,15,53,0.0
8,15,54,0.0
8,15,55,0.0
8,15,56,0.0
8,15,57,0.0
8,15,58,0.0
8,15,59,0.0
8,15,60,0.0
8,15,61,0.0
8,15,62,0.0
8,15,63,0.0
8,15,64,0.0
8,15,65,0.0
8,15,66,0.0
8,15,67,0.0
8,15,68,0.0
8,15,69,0.0
8,15,70,0.0
8,15,71,0.0
8,15,72,0.0
8,15,73,0.0
8,15,74,0.0
8,15,75,0.0
8,15,76,0.0
8,15,77,0.0
8,15,78,0.0
8,15,79,0.0
8,15,80,0.0
8,15,81,0.0
8,15,82,0.0
8,15,83,0.0
8,15,84,0.0
8,15,85,0.0
8,15,86,0.0
8,15,87,0.0
8,15,88,0.0
8,15,89,0.0
8,15,90,0.0
8,15,91,0.0
8,15,92,0.0
8,15,93,0.0
8,15,94,0.0
8,15,95,0.0
8,15,96,0.0
8,15,97,0.0
8,15,98,0.0
8,15,99,0.0
8,16,0,0.0
8,16,1,0.0
8,16,2,0.0
8,16,3,0.0
8,16,4,0.0
8,16,5,0.0
8,16,6,0.0
8,16,7,0.0
8,16,8,0.0
8,16,9,0.0
8,16,10,0.0
8,16,11,0.0
8,16,12,0.0
8,16,13,0.0
8,16,14,0.0
8,16,15,0.0
8,16,16,0.0
8,16,17,0.0
8,16,18,0.0
8,16,19,0.0
8,16,20,0.0
8,16,21,0.0
8,16,22,0.0
8,16,23,0.0
8,16,24,0.0
8,16,25,0.0
8,16,26,0.0
8,16,27,0.0
8,16,28,0.0
8,16,29,0.0
8,16,30,0.0
8,16,31,0.0
8,16,32,0.0
8,16,33,0.0
8,16,34,0.0
8,16,35,0.0
8,16,36,0.0
8,16,37,0.0
8,16,38,0.0
8,16,39,0.0
8,16,40,0.0
8,16,41,0.0
8,16,42,0.0
8,16,43,0.0
8,16,44,0.0
8,16,45,0.0
8,16,46,0.0
8,16,47,0.0
8,16,48,0.0
8,16,49,0.0
8,16,50,0.0
8,16,51,0.0
8,16,52,0.0
8,16,53,0.0
8,16,54,0.0
8,16,55,0.0
8,16,56,0.0
8,16,57,0.0
