generator,time,scenario,value
7,20,8,0.0
7,20,9,0.0
7,20,10,0.0
7,20,11,0.0
7,20,12,0.0
7,20,13,0.0
7,20,14,0.0
7,20,15,0.0
7,20,16,0.0
7,20,17,0.0
7,20,18,0.0
7,20,19,0.0
7,21,0,0.0
7,21,1,0.0
7,21,2,0.0
7,21,3,0.0
7,21,4,0.0
7,21,5,0.0
7,21,6,0.0
7,21,7,0.0
7,21,8,0.0
7,21,9,0.0
7,21,10,0.0
7,21,11,0.0
7,21,12,0.0
7,21,13,0.0
7,21,14,0.0
7,21,15,0.0
7,21,16,0.0
7,21,17,0.0
7,21,18,0.0
7,21,19,0.0
7,22,0,0.0
7,22,1,0.0
7,22,2,0.0
7,22,3,0.0
7,22,4,0.0
7,22,5,0.0
7,22,6,0.0
7,22,7,0.0
7,22,8,0.0
7,22,9,0.0
7,22,10,0.0
7,22,11,0.0
7,22,12,0.0
7,22,13,0.0
7,22,14,0.0
7,22,15,0.0
7,22,16,0.0
7,22,17,0.0
7,22,18,0.0
7,22,19,0.0
7,23,0,0.0
7,23,1,0.0
7,23,2,0.0
7,23,3,0.0
7,23,4,0.0
7,23,5,0.0
7,23,6,0.0
7,23,7,0.0
7,23,8,0.0
7,23,9,0.0
7,23,10,0.0
7,23,11,0.0
7,23,12,0.0
7,23,13,0.0
7,23,14,0.0
7,23,15,0.0
7,23,16,0.0
7,23,17,0.0
7,23,18,0.0
7,23,19,0.0
8,0,0,0.0
8,0,1,0.0
8,0,2,0.0
8,0,3,0.0
8,0,4,0.0
8,0,5,0.0
8,0,6,0.0
8,0,7,0.0
8,0,8,0.0
8,0,9,0.0
8,0,10,0.0
8,0,11,0.0
8,0,12,0.0
8,0,13,0.0
8,0,14,0.0
8,0,15,0.0
8,0,16,0.0
8,0,17,0.0
8,0,18,0.0
8,0,19,0.0
8,1,0,0.0
8,1,1,0.0
8,1,2,0.0
8,1,3,0.0
8,1,4,0.0
8,1,5,0.0
8,1,6,0.0
8,1,7,0.0
8,1,8,0.0
8,1,9,0.0
8,1,10,0.0
8,1,11,0.0
8,1,12,0.0
8,1,13,0.0
8,1,14,0.0
8,1,15,0.0
8,1,16,0.0
8,1,17,0.0
8,1,18,0.0
8,1,19,0.0
8,2,0,0.0
8,2,1,0.0
8,2,2,0.0
8,2,3,0.0
8,2,4,0.0
8,2,5,0.0
8,2,6,0.0
8,2,7,0.0
8,2,8,0.0
8,2,9,0.0
8,2,10,0.0
8,2,11,0.0
8,2,12,0.0
8,2,13,0.0
8,2,14,0.0
8,2,15,0.0
8,2,16,0.0
8,2,17,0.0
8,2,18,0.0
8,2,19,0.0
8,3,0,0.0
8,3,1,0.0
8,3,2,0.0
8,3,3,0.0
8,3,4,0.0
8,3,5,0.0
8,3,6,0.0
8,3,7,0.0
8,3,8,0.0
8,3,9,0.0
8,3,10,0.0
8,3,11,0.0
8,3,12,0.0
8,3,13,0.0
8,3,14,0.0
8,3,15,0.0
8,3,16,0.0
8,3,17,0.0
8,3,18,0.0
8,3,19,0.0
8,4,0,0.0
8,4,1,0.0
8,4,2,0.0
8,4,3,0.0
8,4,4,0.0
8,4,5,0.0
8,4,6,0.0
8,4,7,0.0
8,4,8,0.0
8,4,9,0.0
8,4,10,0.0
8,4,11,0.0
8,4,12,0.0
8,4,13,0.0
8,4,14,0.0
8,4,15,0.0
8,4,16,0.0
8,4,17,0.0
8,4,18,0.0
8,4,19,0.0
8,5,0,0.0
8,5,1,0.0
8,5,2,0.0
8,5,3,0.0
8,5,4,0.0
8,5,5,0.0
8,5,6,0.0
8,5,7,0.0
8,5,8,0.0
8,5,9,0.0
8,5,10,0.0
8,5,11,0.0
8,5,12,0.0
8,5,13,0.0
8,5,14,0.0
8,5,15,0.0
8,5,16,0.0
8,5,17,0.0
8,5,18,0.0
8,5,19,0.0
8,6,0,0.0
8,6,1,0.0
8,6,2,0.0
8,6,3,0.0
8,6,4,0.0
8,6,5,0.0
8,6,6,0.0
8,6,7,0.0
8,6,8,0.0
8,6,9,0.0
8,6,10,0.0
8,6,11,0.0
8,6,12,0.0
8,6,13,0.0
8,6,14,0.0
8,6,15,0.0
8,6,16,0.0
8,6,17,0.0
8,6,18,0.0
8,6,19,0.0
8,7,0,0.0
8,7,1,0.0
8,7,2,0.0
8,7,3,0.0
8,7,4,0.0
8,7,5,0.0
8,7,6,0.0
8,7,7,0.0
8,7,8,0.0
8,7,9,0.0
8,7,10,0.0
8,7,11,0.0
8,7,12,0.0
8,7,13,0.0
8,7,14,0.0
8,7,15,0.0
8,7,16,0.0
8,7,17,0.0
8,7,18,0.0
8,7,19,0.0
8,8,0,0.3740789611758957
8,8,1,0.0
8,8,2,0.0
8,8,3,0.11085919582467851
8,8,4,0.49109088762689534
8,8,5,0.0
8,8,6,0.8163695558840575
8,8,7,0.0
8,8,8,0.0
8,8,9,0.0
8,8,10,0.7873434586026125
8,8,11,1.1020740115886276
8,8,12,0.0
8,8,13,0.0
8,8,14,0.0
8,8,15,0.0
8,8,16,0.0
8,8,17,1.1169852725499338
8,8,18,1.2448989068680918
8,8,19,0.0
8,9,0,2.6487811232772778
8,9,1,2.410178701103908
8,9,2,0.0
8,9,3,0.0
8,9,4,2.483401026571846
8,9,5,0.0
8,9,6,0.0
8,9,7,0.0
8,9,8,0.0
8,9,9,0.32177026504996653
8,9,10,1.660541878187015
8,9,11,0.0
8,9,12,2.4147699794529283
8,9,13,0.0
8,9,14,0.0
8,9,15,0.0
8,9,16,0.0
8,9,17,1.0583959487129029
8,9,18,1.776780154446679
8,9,19,0.9688897138794217
8,10,0,2.278011633341829
8,10,1,3.2608565336442332
8,10,2,2.968001460927902
8,10,3,0.0
8,10,4,0.0
8,10,5,3.6339808190380736
8,10,6,0.2396642262569313
8,10,7,0.0
8,10,8,0.8294157044461206
8,10,9,3.4334421345192347
8,10,10,6.512476224798524
8,10,11,0.0
8,10,12,5.946799118138171
8,10,13,0.5743454570185489
8,10,14,1.1308141249387604
8,10,15,0.38326312758260883
8,10,16,0.0
8,10,17,1.246694943794532
8,10,18,0.0
8,10,19,5.708785305518664
8,11,0,0.0
8,11,1,0.0
8,11,2,2.866787951087259
8,11,3,3.7059583353768097
8,11,4,0.0
8,11,5,0.1840616703606317
8,11,6,1.7529109519324662
8,11,7,0.0
8,11,8,2.715365987795194
8,11,9,1.6498596577140732
8,11,10,0.0
8,11,11,3.2830941128880693
8,11,12,0.7630397042490816
8,11,13,0.0
8,11,14,0.0
8,11,15,3.1138100619239393
8,11,16,3.677457824559599
8,11,17,0.0
8,11,18,0.0
8,11,19,5.905807642065757
8,12,0,4.4654737100486495
8,12,1,0.0
8,12,2,0.0
8,12,3,0.0
8,12,4,6.64314056137988
8,12,5,2.2327752447048836
8,12,6,2.9004371188846383
8,12,7,1.8806590057583827
8,12,8,6.390122255706361
8,12,9,0.0
8,12,10,1.1520220784432675
8,12,11,3.7157881844867493
8,12,12,1.6996609018088464
8,12,13,0.0
8,12,14,9.844053695503387
8,12,15,7.574378290701145
8,12,16,0.0
8,12,17,1.0316119836853792
8,12,18,5.159424978443912
8,12,19,0.0
8,13,0,1.072171360460799
8,13,1,1.8121597879224463
8,13,2,6.660849669313036
8,13,3,9.287619492450876
8,13,4,1.4870057068964062
8,13,5,12.190553337859559
8,13,6,2.3923465997099385
8,13,7,3.281422108789201
8,13,8,2.377027354230994
8,13,9,2.081440644702348
8,13,10,4.468213821708895
8,13,11,4.206485005591504
8,13,12,10.4673526782654
8,13,13,1.9334845843807873
8,13,14,0.8774493269821413
8,13,15,0.0
8,13,16,8.714371855134527
8,13,17,7.287700467136272
8,13,18,7.219740313771202
8,13,19,0.0
8,14,0,10.856990709359064
8,14,1,0.0
8,14,2,1.0015125591133387
8,14,3,0.0
8,14,4,5.856856050054709
8,14,5,3.9613448717130932
8,14,6,0.5986548643343088
8,14,7,3.9889314568332352
8,14,8,10.222436101619174
8,14,9,7.961349138303154
8,14,10,0.0
8,14,11,0.0
8,14,12,0.0
8,14,13,0.3273116016425739
8,14,14,0.0
8,14,15,2.3836375891862853
8,14,16,3.736808303869852
8,14,17,9.940911027966816
8,14,18,8.685699561685247
8,14,19,1.637333852085515
8,15,0,0.0
8,15,1,5.6810569227800105
8,15,2,0.0
8,15,3,3.87328335983136
8,15,4,1.1415964038436277
8,15,5,5.088792641053022
8,15,6,0.0
8,15,7,0.49973496888098534
8,15,8,6.522579976374689
8,15,9,0.0
8,15,10,0.0
8,15,11,5.973606906089964
8,15,12,11.439942650174535
8,15,13,0.43038242639083935
8,15,14,0.0
8,15,15,8.236156800145176
8,15,16,2.857154222172147
8,15,17,6.467273177577222
8,15,18,1.416099812152802
8,15,19,0.0
8,16,0,0.0
8,16,1,0.0
8,16,2,7.618903747695666
8,16,3,3.505479779020723
8,16,4,0.0
8,16,5,0.0
8,16,6,1.9914380370925775
8,16,7,4.69015766959187
8,16,8,0.6951983776102413
8,16,9,0.0
8,16,10,5.665876314035754
8,16,11,0.0
8,16,12,4.147210034330509
8,16,13,0.2595034319855962
8,16,14,0.355665021279421
8,16,15,0.0
8,16,16,6.927324933714658
8,16,17,0.0
8,16,18,0.9480209037893239
8,16,19,0.9035688123492474
8,17,0,0.0
8,17,1,1.1037630566010619
8,17,2,1.5553941749352873
8,17,3,0.0
8,17,4,0.0
8,17,5,0.33650510379186205
8,17,6,0.5541472214894068
8,17,7,0.0
8,17,8,0.0
8,17,9,1.08704450280322
8,17,10,2.963162691036038
8,17,11,0.0
8,17,12,0.0
8,17,13,1.9780169994518992
8,17,14,0.0
8,17,15,0.0
8,17,16,0.36564018300659473
8,17,17,0.0
8,17,18,0.0
8,17,19,0.0
8,18,0,0.0
8,18,1,0.0
8,18,2,0.0
8,18,3,0.0
8,18,4,0.0
8,18,5,0.0
8,18,6,0.0
8,18,7,0.0
8,18,8,0.0
8,18,9,0.0
8,18,10,0.0
8,18,11,0.0
8,18,12,0.0
8,18,13,0.0
8,18,14,0.0
8,18,15,0.0
8,18,16,0.0
8,18,17,0.0
8,18,18,0.0
8,18,19,0.0
8,19,0,0.0
8,19,1,0.0
8,19,2,0.0
8,19,3,0.0
8,19,4,0.0
8,19,5,0.0
8,19,6,0.0
8,19,7,0.0
8,19,8,0.0
8,19,9,0.0
8,19,10,0.0
8,19,11,0.0
8,19,12,0.0
8,19,13,0.0
8,19,14,0.0
8,19,15,0.0
8,19,16,0.0
8,19,17,0.0
8,19,18,0.0
8,19,19,0.0
8,20,0,0.0
8,20,1,0.0
8,20,2,0.0
8,20,3,0.0
8,20,4,0.0
8,20,5,0.0
8,20,6,0.0
8,20,7,0.0
8,20,8,0.0
8,20,9,0.0
8,20,10,0.0
8,20,11,0.0
8,20,12,0.0
8,20,13,0.0
8,20,14,0.0
8,20,15,0.0
8,20,16,0.0
8,20,17,0.0
8,20,18,0.0
8,20,19,0.0
8,21,0,0.0
8,21,1,0.0
8,21,2,0.0
8,21,3,0.0
8,21,4,0.0
8,21,5,0.0
8,21,6,0.0
8,21,7,0.0
8,21,8,0.0
8,21,9,0.0
8,21,10,0.0
8,21,11,0.0
8,21,12,0.0
8,21,13,0.0
8,21,14,0.0
8,21,15,0.0
8,21,16,0.0
8,21,17,0.0
8,21,18,0.0
8,21,19,0.0
8,22,0,0.0
8,22,1,0.0
8,22,2,0.0
8,22,3,0.0
8,22,4,0.0
8,22,5,0.0
8,22,6,0.0
8,22,7,0.0
8,22,8,0.0
8,22,9,0.0
8,22,10,0.0
8,22,11,0.0
8,22,12,0.0
8,22,13,0.0
8,22,14,0.0
8,22,15,0.0
8,22,16,0.0
8,22,17,0.0
8,22,18,0.0
8,22,19,0.0
8,23,0,0.0
8,23,1,0.0
8,23,2,0.0
8,23,3,0.0
8,23,4,0.0
8,23,5,0.0
8,23,6,0.0
8,23,7,0.0
8,23,8,0.0
8,23,9,0.0
8,23,10,0.0
8,23,11,0.0
8,23,12,0.0
8,23,13,0.0
8,23,14,0.0
8,23,15,0.0
8,23,16,0.0
8,23,17,0.0
8,23,18,0.0
8,23,19,0.0
9,0,0,0.0
9,0,1,0.0
9,0,2,0.0
9,0,3,0.0
9,0,4,0.0
9,0,5,0.0
9,0,6,0.0
9,0,7,0.0
9,0,8,0.0
9,0,9,0.0
9,0,10,0.0
9,0,11,0.0
9,0,12,0.0
9,0,13,0.0
9,0,14,0.0
9,0,15,0.0
9,0,16,0.0
9,0,17,0.0
9,0,18,0.0
9,0,19,0.0
9,1,0,0.0
9,1,1,0.0
9,1,2,0.0
9,1,3,0.0
9,1,4,0.0
9,1,5,0.0
9,1,6,0.0
9,1,7,0.0
9,1,8,0.0
9,1,9,0.0
9,1,10,0.0
9,1,11,0.0
9,1,12,0.0
9,1,13,0.0
9,1,14,0.0
9,1,15,0.0
9,1,16,0.0
9,1,17,0.0
9,1,18,0.0
9,1,19,0.0
9,2,0,0.0
9,2,1,0.0
9,2,2,0.0
9,2,3,0.0
9,2,4,0.0
9,2,5,0.0
9,2,6,0.0
9,2,7,0.0
9,2,8,0.0
9,2,9,0.0
9,2,10,0.0
9,2,11,0.0
9,2,12,0.0
9,2,13,0.0
9,2,14,0.0
9,2,15,0.0
9,2,16,0.0
9,2,17,0.0
9,2,18,0.0
9,2,19,0.0
9,3,0,0.0
9,3,1,0.0
9,3,2,0.0
9,3,3,0.0
9,3,4,0.0
9,3,5,0.0
9,3,6,0.0
9,3,7,0.0
9,3,8,0.0
9,3,9,0.0
9,3,10,0.0
9,3,11,0.0
9,3,12,0.0
9,3,13,0.0
9,3,14,0.0
9,3,15,0.0
9,3,16,0.0
9,3,17,0.0
9,3,18,0.0
9,3,19,0.0
9,4,0,0.0
9,4,1,0.0
9,4,2,0.0
9,4,3,0.0
9,4,4,0.0
9,4,5,0.0
9,4,6,0.0
9,4,7,0.0
9,4,8,0.0
9,4,9,0.0
9,4,10,0.0
9,4,11,0.0
9,4,12,0.0
9,4,13,0.0
9,4,14,0.0
9,4,15,0.0
9,4,16,0.0
9,4,17,0.0
9,4,18,0.0
9,4,19,0.0
9,5,0,0.0
9,5,1,0.0
9,5,2,0.0
9,5,3,0.0
9,5,4,0.0
9,5,5,0.0
9,5,6,0.0
9,5,7,0.0
9,5,8,0.0
9,5,9,0.0
9,5,10,0.0
9,5,11,0.0
9,5,12,0.0
9,5,13,0.0
9,5,14,0.0
9,5,15,0.0
9,5,16,0.0
9,5,17,0.0
9,5,18,0.0
9,5,19,0.0
9,6,0,0.0
9,6,1,0.0
9,6,2,0.0
9,6,3,0.0
9,6,4,0.0
9,6,5,0.0
9,6,6,0.0
9,6,7,0.0
9,6,8,0.0
9,6,9,0.0
9,6,10,0.0
9,6,11,0.0
9,6,12,0.0
9,6,13,0.0
9,6,14,0.0
9,6,15,0.0
9,6,16,0.0
9,6,17,0.0
9,6,18,0.0
9,6,19,0.0
9,7,0,0.0
9,7,1,0.0
9,7,2,0.0
9,7,3,0.0
9,7,4,0.0
9,7,5,0.0
9,7,6,0.0
9,7,7,0.0
9,7,8,0.0
9,7,9,0.0
9,7,10,0.0
9,7,11,0.0
9,7,12,0.0
9,7,13,0.0
9,7,14,0.0
9,7,15,0.0
9,7,16,0.0
9,7,17,0.0
9,7,18,0.0
9,7,19,0.0
9,8,0,0.0
9,8,1,0.0
9,8,2,0.0
9,8,3,0.0
9,8,4,0.0
9,8,5,0.0
9,8,6,0.0
9,8,7,0.0
9,8,8,0.0
9,8,9,0.0
9,8,10,0.0
9,8,11,0.0
9,8,12,0.0
9,8,13,0.3445405981251004
9,8,14,0.0
9,8,15,0.0
9,8,16,0.0
9,8,17,0.0
9,8,18,0.0
9,8,19,0.0
9,9,0,0.0
9,9,1,1.9599309672061156
9,9,2,0.0
9,9,3,0.60176868976952
9,9,4,1.6030203423160119
9,9,5,0.0
9,9,6,1.0827665606007182
9,9,7,1.5296330598589245
9,9,8,4.796812995449173
9,9,9,0.0
9,9,10,1.9878047145004774
9,9,11,0.21865185902352646
9,9,12,2.4918279748616303
9,9,13,0.0
9,9,14,0.0
9,9,15,0.0
9,9,16,0.0
9,9,17,2.239392172855527
9,9,18,0.0
9,9,19,3.7449685870735916
9,10,0,7.832840677691822
9,10,1,0.0
9,10,2,0.0
9,10,3,0.4064972368102646
9,10,4,6.035590981209672
9,10,5,4.668994363305296
9,10,6,5.195972612154692
9,10,7,0.0
9,10,8,0.34067838834053155
9,10,9,2.707984233108274
9,10,10,0.0
9,10,11,4.890060930859772
9,10,12,4.258003131830821
9,10,13,0.0
9,10,14,3.9988558602705595
9,10,15,0.0
9,10,16,0.0
9,10,17,0.014117162925246785
9,10,18,4.748547564282729
9,10,19,4.836176384386168
9,11,0,0.6121092425867758
9,11,1,0.0
9,11,2,6.625615029545852
9,11,3,2.4601500334461477
9,11,4,4.674143502581369
9,11,5,6.088388930346543
9,11,6,0.0
9,11,7,0.0
9,11,8,0.0
9,11,9,0.0
9,11,10,2.9567797342727458
9,11,11,7.274206604741973
9,11,12,10.263529912749192
9,11,13,0.0
9,11,14,3.144614318972405
9,11,15,0.0
9,11,16,6.2274582763908235
9,11,17,0.0
9,11,18,0.0
9,11,19,0.0
9,12,0,2.431588444873613
9,12,1,6.845372419704538
9,12,2,4.479397995212279
9,12,3,10.26292829390272
9,12,4,0.0
9,12,5,8.575574479791808
9,12,6,10.813797147218757
9,12,7,2.873165856071267
9,12,8,3.472432696547574
9,12,9,0.0
9,12,10,12.573945564450351
9,12,11,7.767377889479832
9,12,12,3.126251118735568
9,12,13,0.6523410341631548
9,12,14,5.6873911696837
9,12,15,0.0
9,12,16,0.0
9,12,17,2.690532225662123
9,12,18,7.371090659917469
9,12,19,16.637855562730728
9,13,0,6.422780921411443
9,13,1,0.0
9,13,2,9.166435093825624
9,13,3,15.132892568835151
9,13,4,0.0
9,13,5,0.31763092733225395
9,13,6,7.554019883282418
9,13,7,4.040028510625531
9,13,8,10.840824061756596
9,13,9,10.912467058653391
9,13,10,7.117385717062373
9,13,11,5.9344206453417225
9,13,12,0.0
9,13,13,13.366097501552428
9,13,14,12.317772265778853
9,13,15,7.251619211692029
9,13,16,6.090463777357499
9,13,17,14.256868369990864
9,13,18,0.0
9,13,19,8.05123667823075
9,14,0,0.0
9,14,1,5.026444425503202
9,14,2,5.724241356218881
9,14,3,8.758134762480733
9,14,4,0.0
9,14,5,0.0
9,14,6,5.193093390758907
9,14,7,0.0
9,14,8,3.0931309448923257
9,14,9,14.532454347594324
9,14,10,0.0
9,14,11,3.578969307220805
9,14,12,7.20154485690149
9,14,13,0.0
9,14,14,1.9560275734422028
9,14,15,0.0
9,14,16,0.3064774218945612
9,14,17,10.527904027938128
9,14,18,0.0
9,14,19,3.1903418473964975
9,15,0,11.292709057644178
9,15,1,0.0
9,15,2,7.491716608893141
9,15,3,3.365186415576636
9,15,4,0.0
9,15,5,0.0
9,15,6,0.8684605263864782
9,15,7,0.0
9,15,8,1.3614157270871274
9,15,9,11.065343975030284
9,15,10,0.0
9,15,11,0.0
9,15,12,11.657886899792542
9,15,13,1.8801378706858625
9,15,14,0.0
9,15,15,0.0
9,15,16,0.3495048827993026
9,15,17,5.530824654684263
9,15,18,0.0
9,15,19,0.0
9,16,0,0.0
9,16,1,0.0
9,16,2,4.3785821559578295
9,16,3,0.0
9,16,4,0.17910190080871669
9,16,5,11.237263570026652
9,16,6,0.0
9,16,7,4.299604137826854
9,16,8,5.099816094400969
9,16,9,0.3337145040081815
9,16,10,0.0
9,16,11,0.0
9,16,12,0.0
9,16,13,0.0
9,16,14,0.2901735551842517
9,16,15,0.0
9,16,16,0.0
9,16,17,0.0
9,16,18,0.0
9,16,19,0.0
9,17,0,0.0
9,17,1,0.0
9,17,2,0.0
9,17,3,0.0
9,17,4,0.0
9,17,5,0.0
9,17,6,0.8238926137181224
9,17,7,2.7350930807239644
9,17,8,0.0
9,17,9,0.0
9,17,10,0.0
9,17,11,0.0
9,17,12,0.5847432886668491
9,17,13,0.0
9,17,14,0.0
9,17,15,0.0
9,17,16,0.0
9,17,17,0.7067685118311111
9,17,18,0.0
9,17,19,0.0
9,18,0,0.0
9,18,1,0.0
9,18,2,0.0
9,18,3,0.0
9,18,4,0.6424651505125398
9,18,5,0.0
9,18,6,0.0
9,18,7,0.0
9,18,8,0.0
9,18,9,0.0
9,18,10,0.0
9,18,11,0.0
9,18,12,0.0
9,18,13,0.6891471219260583
9,18,14,0.0
9,18,15,0.0
9,18,16,0.0
9,18,17,0.0
9,18,18,0.0
9,18,19,0.0
9,19,0,0.0
9,19,1,0.0
9,19,2,0.0
9,19,3,0.0
9,19,4,0.0
9,19,5,0.0
9,19,6,0.0
9,19,7,0.0
9,19,8,0.0
9,19,9,0.0
9,19,10,0.0
9,19,11,0.0
9,19,12,0.0
9,19,13,0.0
9,19,14,0.0
9,19,15,0.0
9,19,16,0.0
9,19,17,0.0
9,19,18,0.0
9,19,19,0.0
9,20,0,0.0
9,20,1,0.0
9,20,2,0.0
9,20,3,0.0
9,20,4,0.0
9,20,5,0.0
9,20,6,0.0
9,20,7,0.0
9,20,8,0.0
9,20,9,0.0
9,20,10,0.0
9,20,11,0.0
9,20,12,0.0
9,20,13,0.0
9,20,14,0.0
9,20,15,0.0
9,20,16,0.0
9,20,17,0.0
9,20,18,0.0
9,20,19,0.0
9,21,0,0.0
9,21,1,0.0
9,21,2,0.0
9,21,3,0.0
9,21,4,0.0
9,21,5,0.0
9,21,6,0.0
9,21,7,0.0
9,21,8,0.0
9,21,9,0.0
9,21,10,0.0
9,21,11,0.0
9,21,12,0.0
9,21,13,0.0
9,21,14,0.0
9,21,15,0.0
9,21,16,0.0
9,21,17,0.0
9,21,18,0.0
9,21,19,0.0
9,22,0,0.0
9,22,1,0.0
9,22,2,0.0
9,22,3,0.0
9,22,4,0.0
9,22,5,0.0
9,22,6,0.0
9,22,7,0.0
9,22,8,0.0
9,22,9,0.0
9,22,10,0.0
9,22,11,0.0
9,22,12,0.0
9,22,13,0.0
9,22,14,0.0
9,22,15,0.0
9,22,16,0.0
9,22,17,0.0
9,22,18,0.0
9,22,19,0.0
9,23,0,0.0
9,23,1,0.0
9,23,2,0.0
9,23,3,0.0
9,23,4,0.0
9,23,5,0.0
9,23,6,0.0
9,23,7,0.0
9,23,8,0.0
9,23,9,0.0
9,23,10,0.0
9,23,11,0.0
9,23,12,0.0
9,23,13,0.0
9,23,14,0.0
9,23,15,0.0
9,23,16,0.0
9,23,17,0.0
9,23,18,0.0
9,23,19,0.0
