i,t,s,dm_hol
1,17,93,0.0
1,17,94,0.0
1,17,95,0.0
1,17,96,0.0
1,17,97,0.0
1,17,98,0.0
1,17,99,0.0
1,18,0,0.0
1,18,1,0.0
1,18,2,0.0
1,18,3,0.0
1,18,4,0.0
1,18,5,0.0
1,18,6,0.0
1,18,7,0.0
1,18,8,0.0
1,18,9,0.0
1,18,10,0.0
1,18,11,0.0
1,18,12,0.0
1,18,13,0.0
1,18,14,0.0
1,18,15,0.0
1,18,16,0.0
1,18,17,0.0
1,18,18,0.0
1,18,19,0.0
1,18,20,0.0
1,18,21,0.0
1,18,22,0.0
1,18,23,0.0
1,18,24,0.0
1,18,25,0.0
1,18,26,0.0
1,18,27,0.0
1,18,28,0.0
1,18,29,0.0
1,18,30,0.0
1,18,31,0.0
1,18,32,0.0
1,18,33,0.0
1,18,34,0.0
1,18,35,0.0
1,18,36,0.0
1,18,37,0.0
1,18,38,0.0
1,18,39,0.0
1,18,40,0.0
1,18,41,0.0
1,18,42,0.0
1,18,43,0.0
1,18,44,0.0
1,18,45,0.0
1,18,46,0.0
1,18,47,0.0
1,18,48,0.0
1,18,49,0.0
1,18,50,0.0
1,18,51,0.0
1,18,52,0.0
1,18,53,0.0
1,18,54,0.0
1,18,55,0.0
1,18,56,0.0
1,18,57,0.0
1,18,58,0.0
1,18,59,0.0
1,18,60,0.0
1,18,61,0.0
1,18,62,0.0
1,18,63,0.0
1,18,64,0.0
1,18,65,0.0
1,18,66,0.0
1,18,67,0.0
1,18,68,0.0
1,18,69,0.0
1,18,70,0.0
1,18,71,0.0
1,18,72,0.0
1,18,73,0.0
1,18,74,0.0
1,18,75,0.0
1,18,76,0.0
1,18,77,0.0
1,18,78,0.0
1,18,79,0.0
1,18,80,0.0
1,18,81,0.0
1,18,82,0.0
1,18,83,0.0
1,18,84,0.0
1,18,85,0.0
1,18,86,0.0
1,18,87,0.0
1,18,88,0.0
1,18,89,0.0
1,18,90,0.0
1,18,91,0.0
1,18,92,0.0
1,18,93,0.0
1,18,94,0.0
1,18,95,0.0
1,18,96,0.0
1,18,97,0.0
1,18,98,0.0
1,18,99,0.0
1,19,0,0.0
1,19,1,0.0
1,19,2,0.0
1,19,3,0.0
1,19,4,0.0
1,19,5,0.0
1,19,6,0.0
1,19,7,0.0
1,19,8,0.0
1,19,9,0.0
1,19,10,0.0
1,19,11,0.0
1,19,12,0.0
1,19,13,0.0
1,19,14,0.0
1,19,15,0.0
1,19,16,0.0
1,19,17,0.0
1,19,18,0.0
1,19,19,0.0
1,19,20,0.0
1,19,21,0.0
1,19,22,0.0
1,19,23,0.0
1,19,24,0.0
1,19,25,0.0
1,19,26,0.0
1,19,27,0.0
1,19,28,0.0
1,19,29,0.0
1,19,30,0.0
1,19,31,0.0
1,19,32,0.0
1,19,33,0.0
1,19,34,0.0
1,19,35,0.0
1,19,36,0.0
1,19,37,0.0
1,19,38,0.0
1,19,39,0.0
1,19,40,0.0
1,19,41,0.0
1,19,42,0.0
1,19,43,0.0
1,19,44,0.0
1,19,45,0.0
1,19,46,0.0
1,19,47,0.0
1,19,48,0.0
1,19,49,0.0
1,19,50,0.0
1,19,51,0.0
1,19,52,0.0
1,19,53,0.0
1,19,54,0.0
1,19,55,0.0
1,19,56,0.0
1,19,57,0.0
1,19,58,0.0
1,19,59,0.0
1,19,60,0.0
1,19,61,0.0
1,19,62,0.0
1,19,63,0.0
1,19,64,0.0
1,19,65,0.0
1,19,66,0.0
1,19,67,0.0
1,19,68,0.0
1,19,69,0.0
1,19,70,0.0
1,19,71,0.0
1,19,72,0.0
1,19,73,0.0
1,19,74,0.0
1,19,75,0.0
1,19,76,0.0
1,19,77,0.0
1,19,78,0.0
1,19,79,0.0
1,19,80,0.0
1,19,81,0.0
1,19,82,0.0
1,19,83,0.0
1,19,84,0.0
1,19,85,0.0
1,19,86,0.0
1,19,87,0.0
1,19,88,0.0
1,19,89,0.0
1,19,90,0.0
1,19,91,0.0
1,19,92,0.0
1,19,93,0.0
1,19,94,0.0
1,19,95,0.0
1,19,96,0.0
1,19,97,0.0
1,19,98,0.0
1,19,99,0.0
1,20,0,0.0
1,20,1,0.0
1,20,2,0.0
1,20,3,0.0
1,20,4,0.0
1,20,5,0.0
1,20,6,0.0
1,20,7,0.0
1,20,8,1.0
1,20,9,0.0
1,20,10,0.0
1,20,11,0.0
1,20,12,0.0
1,20,13,0.0
1,20,14,0.0
1,20,15,0.0
1,20,16,0.0
1,20,17,0.0
1,20,18,0.0
1,20,19,0.0
1,20,20,0.0
1,20,21,0.0
1,20,22,0.0
1,20,23,0.0
1,20,24,0.0
1,20,25,0.0
1,20,26,0.0
1,20,27,0.0
1,20,28,0.0
1,20,29,0.0
1,20,30,0.0
1,20,31,0.0
1,20,32,0.0
1,20,33,0.0
1,20,34,0.0
1,20,35,0.0
1,20,36,0.0
1,20,37,0.0
1,20,38,0.0
1,20,39,0.0
1,20,40,0.0
1,20,41,0.0
1,20,42,0.0
1,20,43,0.0
1,20,44,0.0
1,20,45,0.0
1,20,46,0.0
1,20,47,0.0
1,20,48,0.0
1,20,49,0.0
1,20,50,0.0
1,20,51,0.0
1,20,52,0.0
1,20,53,0.0
1,20,54,0.0
1,20,55,0.0
1,20,56,0.0
1,20,57,0.0
1,20,58,0.0
1,20,59,1.0
1,20,60,0.0
1,20,61,0.0
1,20,62,0.0
1,20,63,0.0
1,20,64,0.0
1,20,65,0.0
1,20,66,0.0
1,20,67,0.0
1,20,68,0.0
1,20,69,0.0
1,20,70,0.0
1,20,71,0.0
1,20,72,0.0
1,20,73,0.0
1,20,74,0.0
1,20,75,0.0
1,20,76,0.0
1,20,77,0.0
1,20,78,0.0
1,20,79,0.0
1,20,80,0.0
1,20,81,0.0
1,20,82,0.0
1,20,83,0.0
1,20,84,0.0
1,20,85,0.0
1,20,86,0.0
1,20,87,0.0
1,20,88,0.0
1,20,89,0.0
1,20,90,0.0
1,20,91,0.0
1,20,92,0.0
1,20,93,0.0
1,20,94,0.0
1,20,95,0.0
1,20,96,0.0
1,20,97,0.0
1,20,98,0.0
1,20,99,2.0
1,21,0,0.0
1,21,1,0.0
1,21,2,0.0
1,21,3,9.0
1,21,4,9.0
1,21,5,9.0
1,21,6,9.0
1,21,7,0.0
1,21,8,9.0
1,21,9,9.0
1,21,10,9.0
1,21,11,1.0
1,21,12,9.0
1,21,13,0.0
1,21,14,9.0
1,21,15,5.0
1,21,16,2.0
1,21,17,9.0
1,21,18,9.0
1,21,19,1.0
1,21,20,9.0
1,21,21,9.0
1,21,22,9.0
1,21,23,9.0
1,21,24,9.0
1,21,25,0.0
1,21,26,9.0
1,21,27,0.0
1,21,28,9.0
1,21,29,0.0
1,21,30,0.0
1,21,31,9.0
1,21,32,0.0
1,21,33,0.0
1,21,34,0.0
1,21,35,9.0
1,21,36,3.0
1,21,37,3.0
1,21,38,9.0
1,21,39,0.0
1,21,40,9.0
1,21,41,5.0
1,21,42,4.0
1,21,43,0.0
1,21,44,7.0
1,21,45,9.0
1,21,46,0.0
1,21,47,0.0
1,21,48,6.0
1,21,49,9.0
1,21,50,1.0
1,21,51,0.0
1,21,52,9.0
1,21,53,0.0
1,21,54,9.0
1,21,55,3.0
1,21,56,0.0
1,21,57,0.0
1,21,58,4.0
1,21,59,0.0
1,21,60,9.0
1,21,61,0.0
1,21,62,9.0
1,21,63,0.0
1,21,64,8.0
1,21,65,3.0
1,21,66,9.0
1,21,67,9.0
1,21,68,9.0
1,21,69,9.0
1,21,70,9.0
1,21,71,0.0
1,21,72,9.0
1,21,73,9.0
1,21,74,9.0
1,21,75,0.0
1,21,76,0.0
1,21,77,9.0
1,21,78,9.0
1,21,79,9.0
1,21,80,9.0
1,21,81,9.0
1,21,82,9.0
1,21,83,5.0
1,21,84,9.0
1,21,85,9.0
1,21,86,1.0
1,21,87,9.0
1,21,88,9.0
1,21,89,2.0
1,21,90,0.0
1,21,91,0.0
1,21,92,9.0
1,21,93,9.0
1,21,94,7.0
1,21,95,6.0
1,21,96,9.0
1,21,97,8.0
1,21,98,2.0
1,21,99,9.0
1,22,0,0.0
1,22,1,0.0
1,22,2,0.0
1,22,3,0.0
1,22,4,0.0
1,22,5,0.0
1,22,6,0.0
1,22,7,0.0
1,22,8,0.0
1,22,9,0.0
1,22,10,0.0
1,22,11,0.0
1,22,12,0.0
1,22,13,0.0
1,22,14,0.0
1,22,15,0.0
1,22,16,0.0
1,22,17,0.0
1,22,18,0.0
1,22,19,0.0
1,22,20,0.0
1,22,21,0.0
1,22,22,0.0
1,22,23,0.0
1,22,24,0.0
1,22,25,0.0
1,22,26,0.0
1,22,27,0.0
1,22,28,0.0
1,22,29,0.0
1,22,30,0.0
1,22,31,0.0
1,22,32,0.0
1,22,33,0.0
1,22,34,0.0
1,22,35,0.0
1,22,36,0.0
1,22,37,0.0
1,22,38,0.0
1,22,39,0.0
1,22,40,0.0
1,22,41,0.0
1,22,42,0.0
1,22,43,0.0
1,22,44,0.0
1,22,45,0.0
1,22,46,0.0
1,22,47,0.0
1,22,48,0.0
1,22,49,0.0
1,22,50,0.0
1,22,51,0.0
1,22,52,0.0
1,22,53,0.0
1,22,54,0.0
1,22,55,0.0
1,22,56,0.0
1,22,57,0.0
1,22,58,0.0
1,22,59,0.0
1,22,60,0.0
1,22,61,0.0
1,22,62,0.0
1,22,63,0.0
1,22,64,0.0
1,22,65,0.0
1,22,66,0.0
1,22,67,0.0
1,22,68,0.0
1,22,69,0.0
1,22,70,0.0
1,22,71,0.0
1,22,72,0.0
1,22,73,0.0
1,22,74,0.0
1,22,75,0.0
1,22,76,0.0
1,22,77,0.0
1,22,78,0.0
1,22,79,0.0
1,22,80,0.0
1,22,81,0.0
1,22,82,0.0
1,22,83,0.0
1,22,84,0.0
1,22,85,0.0
1,22,86,0.0
1,22,87,0.0
1,22,88,0.0
1,22,89,0.0
1,22,90,0.0
1,22,91,0.0
1,22,92,0.0
1,22,93,0.0
1,22,94,0.0
1,22,95,0.0
1,22,96,0.0
1,22,97,0.0
1,22,98,0.0
1,22,99,0.0
1,23,0,0.0
1,23,1,0.0
1,23,2,0.0
1,23,3,0.0
1,23,4,0.0
1,23,5,0.0
1,23,6,0.0
1,23,7,0.0
1,23,8,0.0
1,23,9,0.0
1,23,10,0.0
1,23,11,0.0
1,23,12,0.0
1,23,13,0.0
1,23,14,0.0
1,23,15,0.0
1,23,16,0.0
1,23,17,0.0
1,23,18,0.0
1,23,19,0.0
1,23,20,0.0
1,23,21,0.0
1,23,22,0.0
1,23,23,0.0
1,23,24,0.0
1,23,25,0.0
1,23,26,0.0
1,23,27,0.0
1,23,28,0.0
1,23,29,0.0
1,23,30,0.0
1,23,31,0.0
1,23,32,0.0
1,23,33,0.0
1,23,34,0.0
1,23,35,0.0
1,23,36,0.0
1,23,37,0.0
1,23,38,0.0
1,23,39,0.0
1,23,40,0.0
1,23,41,0.0
1,23,42,0.0
1,23,43,0.0
1,23,44,0.0
1,23,45,0.0
1,23,46,0.0
1,23,47,0.0
1,23,48,0.0
1,23,49,0.0
1,23,50,0.0
1,23,51,0.0
1,23,52,0.0
1,23,53,0.0
1,23,54,0.0
1,23,55,0.0
1,23,56,0.0
1,23,57,0.0
1,23,58,0.0
1,23,59,0.0
1,23,60,0.0
1,23,61,0.0
1,23,62,0.0
1,23,63,0.0
1,23,64,0.0
1,23,65,0.0
1,23,66,0.0
1,23,67,0.0
1,23,68,0.0
1,23,69,0.0
1,23,70,0.0
1,23,71,0.0
1,23,72,0.0
1,23,73,0.0
1,23,74,0.0
1,23,75,0.0
1,23,76,0.0
1,23,77,0.0
1,23,78,0.0
1,23,79,0.0
1,23,80,0.0
1,23,81,0.0
1,23,82,0.0
1,23,83,0.0
1,23,84,0.0
1,23,85,0.0
1,23,86,0.0
1,23,87,0.0
1,23,88,0.0
1,23,89,0.0
1,23,90,0.0
1,23,91,0.0
1,23,92,0.0
1,23,93,0.0
1,23,94,0.0
1,23,95,0.0
1,23,96,0.0
1,23,97,0.0
1,23,98,0.0
1,23,99,0.0
2,0,0,0.0
2,0,1,0.0
2,0,2,0.0
2,0,3,0.0
2,0,4,0.0
2,0,5,0.0
2,0,6,0.0
2,0,7,0.0
2,0,8,0.0
2,0,9,0.0
2,0,10,0.0
2,0,11,0.0
2,0,12,0.0
2,0,13,0.0
2,0,14,0.0
2,0,15,0.0
2,0,16,0.0
2,0,17,0.0
2,0,18,0.0
2,0,19,0.0
2,0,20,0.0
2,0,21,0.0
2,0,22,0.0
2,0,23,0.0
2,0,24,0.0
2,0,25,0.0
2,0,26,0.0
2,0,27,0.0
2,0,28,0.0
2,0,29,0.0
2,0,30,0.0
2,0,31,0.0
2,0,32,0.0
2,0,33,0.0
2,0,34,0.0
2,0,35,0.0
2,0,36,0.0
2,0,37,0.0
2,0,38,0.0
2,0,39,0.0
2,0,40,0.0
2,0,41,0.0
2,0,42,0.0
2,0,43,0.0
2,0,44,0.0
2,0,45,0.0
2,0,46,0.0
2,0,47,0.0
2,0,48,0.0
2,0,49,0.0
2,0,50,0.0
2,0,51,0.0
2,0,52,0.0
2,0,53,0.0
2,0,54,0.0
2,0,55,0.0
2,0,56,0.0
2,0,57,0.0
2,0,58,0.0
2,0,59,0.0
2,0,60,0.0
2,0,61,0.0
2,0,62,0.0
2,0,63,0.0
2,0,64,0.0
2,0,65,0.0
2,0,66,0.0
2,0,67,0.0
2,0,68,0.0
2,0,69,0.0
2,0,70,0.0
2,0,71,0.0
2,0,72,0.0
2,0,73,0.0
2,0,74,0.0
2,0,75,0.0
2,0,76,0.0
2,0,77,0.0
2,0,78,0.0
2,0,79,0.0
2,0,80,0.0
2,0,81,0.0
2,0,82,0.0
2,0,83,0.0
2,0,84,0.0
2,0,85,0.0
2,0,86,0.0
2,0,87,0.0
2,0,88,0.0
2,0,89,0.0
2,0,90,0.0
2,0,91,0.0
2,0,92,0.0
2,0,93,0.0
2,0,94,0.0
2,0,95,0.0
2,0,96,0.0
2,0,97,0.0
2,0,98,0.0
2,0,99,0.0
2,1,0,0.0
2,1,1,0.0
2,1,2,0.0
2,1,3,0.0
2,1,4,0.0
2,1,5,0.0
2,1,6,0.0
2,1,7,0.0
2,1,8,0.0
2,1,9,0.0
2,1,10,0.0
2,1,11,0.0
2,1,12,0.0
2,1,13,0.0
2,1,14,0.0
2,1,15,0.0
2,1,16,0.0
2,1,17,0.0
2,1,18,0.0
2,1,19,0.0
2,1,20,0.0
2,1,21,0.0
2,1,22,0.0
2,1,23,0.0
2,1,24,0.0
2,1,25,0.0
2,1,26,0.0
2,1,27,0.0
2,1,28,0.0
2,1,29,0.0
2,1,30,0.0
2,1,31,0.0
2,1,32,0.0
2,1,33,0.0
2,1,34,0.0
2,1,35,0.0
2,1,36,0.0
2,1,37,0.0
2,1,38,0.0
2,1,39,0.0
2,1,40,0.0
2,1,41,0.0
2,1,42,0.0
2,1,43,0.0
2,1,44,0.0
2,1,45,0.0
2,1,46,0.0
2,1,47,0.0
2,1,48,0.0
2,1,49,0.0
2,1,50,0.0
2,1,51,0.0
2,1,52,0.0
2,1,53,0.0
2,1,54,0.0
2,1,55,0.0
2,1,56,0.0
2,1,57,0.0
2,1,58,0.0
2,1,59,0.0
2,1,60,0.0
2,1,61,0.0
2,1,62,0.0
2,1,63,0.0
2,1,64,0.0
2,1,65,0.0
2,1,66,0.0
2,1,67,0.0
2,1,68,0.0
2,1,69,0.0
2,1,70,0.0
2,1,71,0.0
2,1,72,0.0
2,1,73,0.0
2,1,74,0.0
2,1,75,0.0
2,1,76,0.0
2,1,77,0.0
2,1,78,0.0
2,1,79,0.0
2,1,80,0.0
2,1,81,0.0
2,1,82,0.0
2,1,83,0.0
2,1,84,0.0
2,1,85,0.0
2,1,86,0.0
2,1,87,0.0
2,1,88,0.0
2,1,89,0.0
2,1,90,0.0
2,1,91,0.0
2,1,92,0.0
2,1,93,0.0
2,1,94,0.0
2,1,95,0.0
2,1,96,0.0
2,1,97,0.0
2,1,98,0.0
2,1,99,0.0
2,2,0,0.0
2,2,1,0.0
2,2,2,0.0
2,2,3,0.0
2,2,4,0.0
2,2,5,0.0
2,2,6,0.0
2,2,7,0.0
2,2,8,0.0
2,2,9,0.0
2,2,10,0.0
2,2,11,0.0
2,2,12,0.0
2,2,13,0.0
2,2,14,0.0
2,2,15,0.0
2,2,16,0.0
2,2,17,0.0
2,2,18,0.0
2,2,19,0.0
2,2,20,0.0
2,2,21,0.0
2,2,22,0.0
2,2,23,0.0
2,2,24,0.0
2,2,25,0.0
2,2,26,0.0
2,2,27,0.0
2,2,28,0.0
2,2,29,0.0
2,2,30,0.0
2,2,31,0.0
2,2,32,0.0
2,2,33,0.0
2,2,34,0.0
2,2,35,0.0
2,2,36,0.0
2,2,37,0.0
2,2,38,0.0
2,2,39,0.0
2,2,40,0.0
2,2,41,0.0
2,2,42,0.0
2,2,43,0.0
2,2,44,0.0
2,2,45,0.0
2,2,46,0.0
2,2,47,0.0
2,2,48,0.0
2,2,49,0.0
2,2,50,0.0
2,2,51,0.0
2,2,52,0.0
2,2,53,0.0
2,2,54,0.0
2,2,55,0.0
2,2,56,0.0
2,2,57,0.0
2,2,58,0.0
2,2,59,0.0
2,2,60,0.0
2,2,61,0.0
2,2,62,0.0
2,2,63,0.0
2,2,64,0.0
2,2,65,0.0
2,2,66,0.0
2,2,67,0.0
2,2,68,0.0
2,2,69,0.0
2,2,70,0.0
2,2,71,0.0
2,2,72,0.0
2,2,73,0.0
2,2,74,0.0
2,2,75,0.0
2,2,76,0.0
2,2,77,0.0
2,2,78,0.0
2,2,79,0.0
2,2,80,0.0
2,2,81,0.0
2,2,82,0.0
2,2,83,0.0
2,2,84,0.0
2,2,85,0.0
2,2,86,0.0
2,2,87,0.0
2,2,88,0.0
2,2,89,0.0
2,2,90,0.0
2,2,91,0.0
2,2,92,0.0
2,2,93,0.0
2,2,94,0.0
2,2,95,0.0
2,2,96,0.0
2,2,97,0.0
2,2,98,0.0
2,2,99,0.0
2,3,0,0.0
2,3,1,0.0
2,3,2,0.0
2,3,3,0.0
2,3,4,0.0
2,3,5,0.0
2,3,6,0.0
2,3,7,0.0
2,3,8,0.0
2,3,9,0.0
2,3,10,0.0
2,3,11,0.0
2,3,12,0.0
2,3,13,0.0
2,3,14,0.0
2,3,15,0.0
2,3,16,0.0
2,3,17,0.0
2,3,18,0.0
2,3,19,0.0
2,3,20,0.0
2,3,21,0.0
2,3,22,0.0
2,3,23,0.0
2,3,24,0.0
2,3,25,0.0
2,3,26,0.0
2,3,27,0.0
2,3,28,0.0
2,3,29,0.0
2,3,30,0.0
2,3,31,0.0
2,3,32,0.0
2,3,33,0.0
2,3,34,0.0
2,3,35,0.0
2,3,36,0.0
2,3,37,0.0
2,3,38,0.0
2,3,39,0.0
2,3,40,0.0
2,3,41,0.0
2,3,42,0.0
2,3,43,0.0
2,3,44,0.0
2,3,45,0.0
2,3,46,0.0
2,3,47,0.0
2,3,48,0.0
2,3,49,0.0
2,3,50,0.0
2,3,51,0.0
2,3,52,0.0
2,3,53,0.0
2,3,54,0.0
2,3,55,0.0
2,3,56,0.0
2,3,57,0.0
2,3,58,0.0
2,3,59,0.0
2,3,60,0.0
2,3,61,0.0
2,3,62,0.0
2,3,63,0.0
2,3,64,0.0
2,3,65,0.0
2,3,66,0.0
2,3,67,0.0
2,3,68,0.0
2,3,69,0.0
2,3,70,0.0
2,3,71,0.0
2,3,72,0.0
2,3,73,0.0
2,3,74,0.0
2,3,75,0.0
2,3,76,0.0
2,3,77,0.0
2,3,78,0.0
2,3,79,0.0
2,3,80,0.0
2,3,81,0.0
2,3,82,0.0
2,3,83,0.0
2,3,84,0.0
2,3,85,0.0
2,3,86,0.0
2,3,87,0.0
2,3,88,0.0
2,3,89,0.0
2,3,90,0.0
2,3,91,0.0
2,3,92,0.0
2,3,93,0.0
2,3,94,0.0
2,3,95,0.0
2,3,96,0.0
2,3,97,0.0
2,3,98,0.0
2,3,99,0.0
2,4,0,0.0
2,4,1,0.0
2,4,2,0.0
2,4,3,0.0
2,4,4,0.0
2,4,5,0.0
2,4,6,0.0
2,4,7,0.0
2,4,8,0.0
2,4,9,0.0
2,4,10,0.0
2,4,11,0.0
2,4,12,0.0
2,4,13,0.0
2,4,14,0.0
2,4,15,0.0
2,4,16,0.0
2,4,17,0.0
2,4,18,0.0
2,4,19,0.0
2,4,20,0.0
2,4,21,0.0
2,4,22,0.0
2,4,23,0.0
2,4,24,0.0
2,4,25,0.0
2,4,26,0.0
2,4,27,0.0
2,4,28,0.0
2,4,29,0.0
2,4,30,0.0
2,4,31,0.0
2,4,32,0.0
2,4,33,0.0
2,4,34,0.0
2,4,35,0.0
2,4,36,0.0
2,4,37,0.0
2,4,38,0.0
2,4,39,0.0
2,4,40,0.0
2,4,41,0.0
2,4,42,0.0
2,4,43,0.0
2,4,44,0.0
2,4,45,0.0
2,4,46,0.0
2,4,47,0.0
2,4,48,0.0
2,4,49,0.0
2,4,50,0.0
2,4,51,0.0
2,4,52,0.0
2,4,53,0.0
2,4,54,0.0
2,4,55,0.0
2,4,56,0.0
2,4,57,0.0
2,4,58,0.0
2,4,59,0.0
2,4,60,0.0
2,4,61,0.0
2,4,62,0.0
2,4,63,0.0
2,4,64,0.0
2,4,65,0.0
2,4,66,0.0
2,4,67,0.0
2,4,68,0.0
2,4,69,0.0
2,4,70,0.0
2,4,71,0.0
2,4,72,0.0
2,4,73,0.0
2,4,74,0.0
2,4,75,0.0
2,4,76,0.0
2,4,77,0.0
2,4,78,0.0
2,4,79,0.0
2,4,80,0.0
2,4,81,0.0
2,4,82,0.0
2,4,83,0.0
2,4,84,0.0
2,4,85,0.0
2,4,86,0.0
2,4,87,0.0
2,4,88,0.0
2,4,89,0.0
2,4,90,0.0
2,4,91,0.0
2,4,92,0.0
2,4,93,0.0
2,4,94,0.0
2,4,95,0.0
2,4,96,0.0
2,4,97,0.0
2,4,98,0.0
2,4,99,0.0
2,5,0,0.0
2,5,1,0.0
2,5,2,0.0
2,5,3,0.0
2,5,4,0.0
2,5,5,0.0
2,5,6,0.0
2,5,7,0.0
2,5,8,0.0
2,5,9,0.0
2,5,10,0.0
2,5,11,0.0
2,5,12,0.0
2,5,13,0.0
2,5,14,0.0
2,5,15,0.0
2,5,16,0.0
2,5,17,0.0
2,5,18,0.0
2,5,19,0.0
2,5,20,0.0
2,5,21,0.0
2,5,22,0.0
2,5,23,0.0
2,5,24,0.0
2,5,25,0.0
2,5,26,0.0
2,5,27,0.0
2,5,28,0.0
2,5,29,0.0
2,5,30,0.0
2,5,31,0.0
2,5,32,0.0
2,5,33,0.0
2,5,34,0.0
2,5,35,0.0
2,5,36,0.0
2,5,37,0.0
2,5,38,0.0
2,5,39,0.0
2,5,40,0.0
2,5,41,0.0
2,5,42,0.0
2,5,43,0.0
2,5,44,0.0
2,5,45,0.0
2,5,46,0.0
2,5,47,0.0
2,5,48,0.0
2,5,49,0.0
2,5,50,0.0
2,5,51,0.0
2,5,52,0.0
2,5,53,0.0
2,5,54,0.0
2,5,55,0.0
2,5,56,0.0
2,5,57,0.0
2,5,58,0.0
2,5,59,0.0
2,5,60,0.0
2,5,61,0.0
2,5,62,0.0
2,5,63,0.0
2,5,64,0.0
2,5,65,0.0
2,5,66,0.0
2,5,67,0.0
2,5,68,0.0
2,5,69,0.0
2,5,70,0.0
2,5,71,0.0
2,5,72,0.0
2,5,73,0.0
2,5,74,0.0
2,5,75,0.0
2,5,76,0.0
2,5,77,0.0
2,5,78,0.0
2,5,79,0.0
2,5,80,0.0
2,5,81,0.0
2,5,82,0.0
2,5,83,0.0
2,5,84,0.0
2,5,85,0.0
2,5,86,0.0
2,5,87,0.0
2,5,88,0.0
2,5,89,0.0
2,5,90,0.0
2,5,91,0.0
2,5,92,0.0
2,5,93,0.0
2,5,94,0.0
2,5,95,0.0
2,5,96,0.0
2,5,97,0.0
2,5,98,0.0
2,5,99,0.0
2,6,0,0.0
2,6,1,0.0
2,6,2,0.0
2,6,3,0.0
2,6,4,0.0
2,6,5,0.0
2,6,6,0.0
2,6,7,0.0
2,6,8,0.0
2,6,9,0.0
2,6,10,0.0
2,6,11,0.0
2,6,12,0.0
2,6,13,0.0
2,6,14,0.0
2,6,15,0.0
2,6,16,0.0
2,6,17,0.0
2,6,18,0.0
2,6,19,0.0
2,6,20,0.0
2,6,21,0.0
2,6,22,0.0
2,6,23,0.0
2,6,24,0.0
2,6,25,0.0
2,6,26,0.0
2,6,27,0.0
2,6,28,0.0
2,6,29,0.0
2,6,30,0.0
2,6,31,0.0
2,6,32,0.0
2,6,33,0.0
2,6,34,0.0
2,6,35,0.0
2,6,36,0.0
2,6,37,0.0
2,6,38,0.0
2,6,39,0.0
2,6,40,0.0
2,6,41,0.0
2,6,42,0.0
2,6,43,0.0
2,6,44,0.0
2,6,45,0.0
2,6,46,0.0
2,6,47,0.0
2,6,48,0.0
2,6,49,0.0
2,6,50,0.0
2,6,51,0.0
2,6,52,0.0
2,6,53,0.0
2,6,54,0.0
2,6,55,0.0
2,6,56,0.0
2,6,57,0.0
2,6,58,0.0
2,6,59,0.0
2,6,60,0.0
2,6,61,0.0
2,6,62,0.0
2,6,63,0.0
2,6,64,0.0
2,6,65,0.0
2,6,66,0.0
2,6,67,0.0
2,6,68,0.0
2,6,69,0.0
2,6,70,0.0
2,6,71,0.0
2,6,72,0.0
2,6,73,0.0
2,6,74,0.0
2,6,75,0.0
2,6,76,0.0
2,6,77,0.0
2,6,78,0.0
2,6,79,0.0
2,6,80,0.0
2,6,81,0.0
2,6,82,0.0
2,6,83,0.0
2,6,84,0.0
2,6,85,0.0
2,6,86,0.0
2,6,87,0.0
2,6,88,0.0
2,6,89,0.0
2,6,90,0.0
2,6,91,0.0
2,6,92,0.0
2,6,93,0.0
2,6,94,0.0
2,6,95,0.0
2,6,96,0.0
2,6,97,0.0
2,6,98,0.0
2,6,99,0.0
2,7,0,0.0
2,7,1,0.0
2,7,2,0.0
2,7,3,0.0
2,7,4,0.0
2,7,5,0.0
2,7,6,0.0
2,7,7,0.0
2,7,8,0.0
2,7,9,0.0
2,7,10,0.0
2,7,11,0.0
2,7,12,0.0
2,7,13,0.0
2,7,14,0.0
2,7,15,0.0
2,7,16,0.0
2,7,17,0.0
2,7,18,0.0
2,7,19,0.0
2,7,20,0.0
2,7,21,0.0
2,7,22,0.0
2,7,23,0.0
2,7,24,0.0
2,7,25,0.0
2,7,26,0.0
2,7,27,0.0
2,7,28,0.0
2,7,29,0.0
2,7,30,0.0
2,7,31,0.0
2,7,32,0.0
2,7,33,0.0
2,7,34,0.0
2,7,35,0.0
2,7,36,0.0
2,7,37,0.0
2,7,38,0.0
2,7,39,0.0
2,7,40,0.0
2,7,41,0.0
2,7,42,0.0
2,7,43,0.0
2,7,44,0.0
2,7,45,0.0
2,7,46,0.0
2,7,47,0.0
2,7,48,0.0
2,7,49,0.0
2,7,50,0.0
2,7,51,0.0
2,7,52,0.0
2,7,53,0.0
2,7,54,0.0
2,7,55,0.0
2,7,56,0.0
2,7,57,0.0
2,7,58,0.0
2,7,59,0.0
2,7,60,0.0
2,7,61,0.0
2,7,62,0.0
2,7,63,0.0
2,7,64,0.0
2,7,65,0.0
2,7,66,0.0
2,7,67,0.0
2,7,68,0.0
2,7,69,0.0
2,7,70,0.0
2,7,71,0.0
2,7,72,0.0
2,7,73,0.0
2,7,74,0.0
2,7,75,0.0
2,7,76,0.0
2,7,77,0.0
2,7,78,0.0
2,7,79,0.0
2,7,80,0.0
2,7,81,0.0
2,7,82,0.0
2,7,83,0.0
2,7,84,0.0
2,7,85,0.0
2,7,86,0.0
2,7,87,0.0
2,7,88,0.0
2,7,89,0.0
2,7,90,0.0
